p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene	comparison
5.60226892078916e-18	-0.608047815811948	0.738	0.863	1.14426342707119e-13	ITGA2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.03920977123567e-17	-0.525739419792665	0.672	0.841	4.16508595774886e-13	SORBS2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.66073355374961e-16	0.777053464211893	0.863	0.701	3.39204828353357e-12	SCD	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.07871890863813e-16	0.592803051183121	0.785	0.557	4.24578337089338e-12	IFITM3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.54549007043429e-14	0.536622479652099	0.824	0.694	3.15666346886204e-10	SLC6A8	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.22152009343912e-14	-0.622924949112508	0.902	0.96	4.5374547908494e-10	LAMA3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.33554155774146e-13	-0.701642107008325	0.398	0.565	2.72784363168693e-09	PRSS1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.26620881538705e-13	0.709747599133765	0.961	0.935	1.0756231505428e-08	TFF1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.69073818131069e-12	-0.654812347093375	0.898	0.943	1.16233327353271e-07	LAMC2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.87830362588887e-11	-0.523156794269552	0.957	0.978	3.83643515587802e-07	GDF15	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.09460009910599e-11	0.609405701768672	0.633	0.405	6.32072070242398e-07	CEACAM7	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.1280950200569e-10	-0.527001674085807	0.945	0.96	2.30413407846622e-06	TM4SF1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
6.18013032232085e-10	0.566758823162454	0.598	0.448	1.26229161833403e-05	SLC11A2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.11151160100364e-09	0.547713815528111	0.855	0.774	6.35526244504993e-05	INSIG1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.09988025297646e-109	1.9353352260402	0.863	0.008	2.24650541670442e-105	COVID19	Colon_24h_TA_v_Colon_Mock_TA
1.77894716767946e-37	1.15129452300704	0.71	0.361	3.6334995899853e-33	MX1	Colon_24h_TA_v_Colon_Mock_TA
5.53152869015521e-36	1.01777443089971	0.561	0.098	1.1298147349642e-31	IFIT1	Colon_24h_TA_v_Colon_Mock_TA
7.03658125832438e-32	1.11278640580223	0.385	0.012	1.43722172201275e-27	CXCL10	Colon_24h_TA_v_Colon_Mock_TA
1.16489177043758e-29	0.701073614910763	0.86	0.803	2.37929144111875e-25	HIST1H4C	Colon_24h_TA_v_Colon_Mock_TA
2.18950187025583e-29	0.988065100128653	0.564	0.287	4.47205756999753e-25	IFIT3	Colon_24h_TA_v_Colon_Mock_TA
3.35109231361649e-26	0.627677892196912	0.424	0.07	6.84460605056169e-22	MX2	Colon_24h_TA_v_Colon_Mock_TA
9.21255955061012e-25	0.813846545021401	0.917	0.861	1.88166528821212e-20	ISG15	Colon_24h_TA_v_Colon_Mock_TA
6.17765215169839e-24	-0.904771446804613	0.713	0.926	1.2617854519844e-19	LAMB3	Colon_24h_TA_v_Colon_Mock_TA
7.82012019579131e-24	-0.580661986166716	0.771	0.959	1.59725954999038e-19	COPB1	Colon_24h_TA_v_Colon_Mock_TA
1.11732692324378e-22	0.677089206077994	0.529	0.238	2.28214024072542e-18	XAF1	Colon_24h_TA_v_Colon_Mock_TA
1.37558052636928e-20	0.791256902351612	0.516	0.27	2.80962322510925e-16	IFIT2	Colon_24h_TA_v_Colon_Mock_TA
6.21375576505659e-20	0.585720874210823	0.774	0.787	1.26915961501281e-15	PARP14	Colon_24h_TA_v_Colon_Mock_TA
3.69194933020645e-18	0.506073202057181	0.532	0.275	7.54080650694667e-14	EPSTI1	Colon_24h_TA_v_Colon_Mock_TA
4.26774252290742e-17	0.546774991784574	0.78	0.664	8.7168641030384e-13	IFITM3	Colon_24h_TA_v_Colon_Mock_TA
7.89824265969384e-17	0.548090639970601	1	0.984	1.61321606324247e-12	CKB	Colon_24h_TA_v_Colon_Mock_TA
8.96025154437856e-17	0.694909811478202	0.513	0.418	1.83013137793932e-12	CXCL11	Colon_24h_TA_v_Colon_Mock_TA
2.82977822972576e-16	0.782482928746561	0.71	0.447	5.77982203421487e-12	ZG16	Colon_24h_TA_v_Colon_Mock_TA
4.15260512569186e-09	-0.739826524814423	0.576	0.75	8.48169596922563e-05	G0S2	Colon_24h_TA_v_Colon_Mock_TA
2.03433804826877e-08	0.531041541628543	0.898	0.943	0.000415513546358897	MT-ND4L	Colon_24h_TA_v_Colon_Mock_TA
3.18215083084586e-08	-0.572674147017918	0.943	0.971	0.000649954307200266	S100P	Colon_24h_TA_v_Colon_Mock_TA
1.37501208539311e-07	0.620663619334346	0.57	0.484	0.00280846218441543	OLFM4	Colon_24h_TA_v_Colon_Mock_TA
2.04939451182291e-102	0.53236628960016	0.77	0.015	4.18588829039828e-98	COVID19	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
2.72839626070374e-37	0.699708299892916	0.432	0.033	5.5727493624874e-33	IFIT1	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
1.10474167990077e-26	0.95608977040237	0.646	0.304	2.25643488119732e-22	MX1	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
8.80331715453931e-24	0.842034143486932	0.514	0.205	1.79807752881465e-19	IFIT3	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
8.72565956172681e-17	0.858721212373977	0.251	0.033	1.7822159654827e-12	CXCL10	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
4.19986007361303e-15	0.755600399485882	0.911	0.832	8.57821420035461e-11	ISG15	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
4.45125186776194e-13	0.57969317711901	0.986	0.949	9.09168193990377e-09	HIST1H4C	Colon_24h_Cycling TA_v_Colon_Mock_Cycling TA
1.43220010792127e-15	1.0516631313318	0.803	0.028	2.92526872042919e-11	COVID19	Colon_24h_Secretory TA_v_Colon_Mock_Secretory TA
8.4071209009848e-08	0.638992368658196	1	0.944	0.00171715444402615	NPM1	Colon_24h_Secretory TA_v_Colon_Mock_Secretory TA
8.09083996630186e-07	0.646561886413141	1	0.944	0.0165255406311716	NCL	Colon_24h_Secretory TA_v_Colon_Mock_Secretory TA
2.32972707924197e-06	0.821771547591172	0.93	0.861	0.0475846755935172	SPINK4	Colon_24h_Secretory TA_v_Colon_Mock_Secretory TA
3.92270492204202e-174	1.35254909776083	0.857	0.005	8.01212480327083e-170	COVID19	Colon_24h_Inmature Enterocyte 1_v_Colon_Mock_Inmature Enterocyte 1
4.23778496780473e-18	-0.500350958395649	0.648	0.857	8.65567579674117e-14	AP000769.1	Colon_24h_Inmature Enterocyte 1_v_Colon_Mock_Inmature Enterocyte 1
5.05545442777044e-99	2.62515667786475	0.926	0.01	1.03257656687211e-94	COVID19	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.53522980071824e-25	-0.961157575519653	0.782	0.933	7.22070686796701e-21	TXNRD1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.35546296652123e-22	-0.674035094132452	0.935	0.99	2.76853310911961e-18	CEACAM5	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.67857443809e-22	0.820627793799299	0.995	0.957	1.15984882897988e-17	CKB	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.34186684581822e-20	-0.731546874905885	0.597	0.827	4.78326303258371e-16	COPB1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.48278402726807e-19	0.684692813183341	0.546	0.346	3.02858637569504e-15	EPSTI1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.21867324395104e-19	0.634060714090796	0.565	0.438	6.57414010076999e-15	XAF1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.46872021526525e-19	0.665335023877265	1	1	1.11698610396793e-14	FABP1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
7.1044824521205e-19	1.2461125922325	0.556	0.38	1.45109054084561e-14	IFIT3	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.15468335768852e-18	-0.54066655992475	0.866	0.966	4.40094075807881e-14	CYBA	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.80107600014471e-18	-0.633506633526432	0.694	0.909	5.72119773029556e-14	ABCB1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.38009547232066e-18	1.10636162061072	0.731	0.683	6.90384500221495e-14	IRF1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
9.09257229133195e-18	-0.542517424262313	0.991	1	1.85715789050455e-13	TPM1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.66028733241189e-17	1.02949305648296	0.565	0.245	3.39113687645129e-13	IFIT1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
6.82783983855561e-17	0.54296417556958	0.616	0.471	1.39458628702498e-12	RBBP6	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.58976442760456e-16	-0.571245868828404	0.944	0.971	3.24709384338231e-12	CD63	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.25568968298968e-16	-0.511334720276623	0.921	0.99	4.60724617750643e-12	TSPAN1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.64883011918055e-16	0.798888208347689	0.468	0.163	7.45273551842627e-12	MX2	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
6.51526890512001e-16	-0.568053299274589	0.954	0.995	1.33074367387076e-11	ANXA2	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
7.00618201517034e-16	-0.583366581830618	0.977	0.99	1.43101267659854e-11	HLA-B	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
9.18492561776088e-16	-0.607855247522334	0.671	0.827	1.87602105742766e-11	ANXA1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.22055643218374e-15	-0.519892704061333	0.829	0.942	2.49298651273529e-11	TMBIM6	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.26544570835346e-15	0.630757330501418	0.528	0.409	2.58467285931193e-11	DDX58	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.23750154835963e-15	-0.576173473502405	0.815	0.942	4.57009691252454e-11	MUC1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.27047362071509e-15	0.545255590425201	0.579	0.591	6.67994237031056e-11	IFIH1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
7.13964978205957e-15	-0.525963104842412	0.833	0.947	1.45827346798567e-10	ITGB1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.13475778763647e-14	-0.546980685679828	0.907	0.981	2.31774278124749e-10	ASS1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
4.40684773672634e-14	0.70413549483516	0.38	0.077	9.00098650226356e-10	HERC5	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.5877843883747e-13	1.00745336077119	0.315	0.043	3.24304961325533e-09	CXCL10	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.12223052008904e-13	-0.514406021636126	0.602	0.851	4.33465583728187e-09	CD55	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.38633290094039e-13	0.618679206469622	0.625	0.567	6.91658495017075e-09	DDX60L	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.08550458243716e-13	-0.53063775851081	0.778	0.885	1.03871431096279e-08	LAMC2	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
6.94617757506848e-13	1.29269342184561	0.856	0.798	1.41875676970774e-08	NFKBIA	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
8.46438748122418e-13	1.58829178058346	0.523	0.332	1.72885114304004e-08	IFIT2	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.23404035001025e-12	-0.502190207029896	0.972	0.976	2.52052741489594e-08	HLA-C	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.28925931505508e-12	0.633749057227106	0.421	0.154	2.633312151e-08	OASL	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.47250285843415e-12	-0.506309735244886	0.75	0.841	3.00758708835174e-08	LAMA3	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.32090743306939e-12	-0.512130921741799	0.694	0.894	1.08679534320442e-07	SLPI	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.7697559230546e-12	0.674857025629069	0.718	0.562	1.1784726472839e-07	MX1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
9.17403504437874e-12	-0.511723881332129	0.542	0.779	1.87379665781436e-07	GALNT5	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.410885535751e-11	-0.582338124490917	0.315	0.649	2.88173370677142e-07	PRSS1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.52112535863019e-11	0.772828527925878	0.583	0.649	3.10689854500216e-07	CXCL11	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
7.76811005163353e-11	0.565484408614048	0.838	0.721	1.58663647804615e-06	HIST1H4C	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.6899424438005e-10	0.500722496126242	1	1	3.45170744146252e-06	TFF3	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.70524507070846e-10	-0.522991466489878	0.94	0.981	7.56796305692203e-06	AREG	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
4.57183370613524e-10	1.12407560697811	0.898	0.841	9.33797034478122e-06	JUN	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.33832291269597e-09	0.737205746871797	0.62	0.534	2.73352454918153e-05	TNFAIP3	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.86284492102918e-09	-0.569092818221288	0.884	0.942	3.8048607512021e-05	S100P	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.62631454575946e-08	0.615747940088933	0.824	0.784	0.00033217474597137	IER2	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.80697052335277e-08	-0.677543124175521	0.787	0.899	0.000573323729394804	GDF15	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
5.01055144462291e-08	0.589946963257463	0.565	0.534	0.00102340513256423	BHLHE41	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
1.59930948819141e-07	0.574920330502107	0.792	0.784	0.00326658962963095	TXNIP	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
2.00155657036537e-07	0.655951384686052	0.356	0.192	0.00408817929497126	MT2A	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
3.05478648291e-07	-0.514501640885666	0.833	0.957	0.00623940139134367	PI3	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
4.05292692564614e-07	0.596620735956112	0.898	0.88	0.00827810324563225	ISG15	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
4.95605125305243e-07	-0.584505916830463	0.338	0.562	0.0101227346843596	SAA1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
6.49353199854514e-07	0.594501249106882	0.449	0.322	0.0132630391070284	EGR1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
8.24788696856469e-07	0.535904232544052	0.264	0.197	0.0168463091332934	NR1D1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
8.27574249005171e-07	0.620914494946896	0.653	0.587	0.0169032040359306	HES1	Colon_24h_Inmature Enterocyte 2_v_Colon_Mock_Inmature Enterocyte 2
