p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene	comparison
1.58285549562828e-08	0.284630709987952	0.968	0.939	0.000323298234982075	P4HA1	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
1.56720918187933e-07	-0.255623354920997	0.887	0.917	0.00320102475398854	COPB1	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
4.02751712197623e-07	-0.341099879512877	0.763	0.822	0.00822620372163646	TM4SF20	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
4.72642903492855e-07	-0.270461425230768	1	1	0.00965373130384156	NEAT1	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
4.1417107172438e-06	-0.28161175766177	1	1	0.0845944413997046	SLC26A3	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
1.24949464915847e-05	0.309942679708546	0.992	0.994	0.255209282090617	TFF1	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
1.47750681478352e-05	-0.368757531101085	0.269	0.365	0.301780766919535	G0S2	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
4.52673986237356e-05	0.361175269120436	1	0.997	0.924586616889799	CKB	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
0.000110305194752227	-0.294382188268846	0.879	0.942	1	PI3	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
0.000117731595925829	0.28100080692621	0.799	0.702	1	LGALS1	Colon_24h_Enterocyte 1_v_Colon_Mock_Enterocyte 1
1.99703572010052e-97	1.59571862426866	0.852	0.004	4.07894545830532e-93	COVID19	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.24957029260557e-21	0.551316324682134	0.314	0.019	4.59474732264687e-17	IFIT1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.59137311355617e-21	0.853156472851023	0.562	0.224	1.14203795844385e-16	MX1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
9.34655023486082e-18	0.338783657466334	1	1	1.90903288547032e-13	PTMA	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.42042452627461e-17	0.59553429211967	0.724	0.351	4.9437170949159e-13	ZG16	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.16531864297892e-16	-0.434821366357009	0.738	0.951	2.38016332828445e-12	IDH1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.21892610255782e-16	0.787851189496244	0.905	0.799	2.48965656447435e-12	HIST1H4C	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.16540321124267e-15	0.270659925938193	1	1	4.42283605896315e-11	S100A6	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.82620141420646e-15	0.672137783576517	0.886	0.728	5.77251638851669e-11	ISG15	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
9.43628149058189e-15	0.434565455479513	0.248	0.022	1.92736049445135e-10	MX2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.83815943922014e-14	-0.698625913408601	0.433	0.739	5.79694065460713e-10	AP000769.1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.4345590017988e-13	0.36176926311901	0.195	0.007	4.97258676117406e-09	CXCL10	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.3365978642266e-13	0.445464878625773	0.795	0.649	6.81500113768283e-09	IFITM3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.76308398055729e-13	-0.349459417111037	0.819	0.94	1.58560990302883e-08	MARCKS	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.02269554662784e-12	-0.317342350651817	0.305	0.567	2.08885565398736e-08	TMEM238	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.31934109002899e-12	-0.613378949061612	0.462	0.72	2.69475417638421e-08	LRRC75A	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.49820638601298e-12	-0.387300186887815	0.781	0.937	7.14508654343152e-08	KLF5	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.62205904760635e-12	0.26771055827734	0.957	0.974	9.44055560473596e-08	ATP5I	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.19248967949087e-11	-0.492693882693574	0.967	0.981	2.43566017036009e-07	NEAT1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.43387369754821e-11	-0.359631508610064	0.967	0.996	2.92868702724221e-07	MT-ND1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.03081740609503e-11	-0.340580873866862	0.933	0.996	4.14794455194911e-07	ASS1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.00359354551447e-11	0.513712163685637	0.343	0.146	8.17733981671331e-07	IFIT3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.88793718779966e-11	-0.351696455981618	0.848	0.896	1.20261117060808e-06	JUND	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.98186917968682e-11	-0.360723747103807	0.767	0.929	1.63029677995103e-06	RRBP1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.23448701839763e-10	0.362886915433936	0.348	0.138	4.56393973507716e-06	EPSTI1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.32135671086659e-10	-0.269756360913675	0.914	0.989	4.74137108194502e-06	MT-ND2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.76547345462773e-10	-0.305696809540184	0.995	0.993	7.69097953107713e-06	PIGR	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.34372207361873e-09	0.358223920611801	0.314	0.119	2.74455233536626e-05	XAF1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.53545424080031e-09	0.411745807484458	1	1	3.13616528683463e-05	PHGR1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.60482620937101e-09	-0.299789062019158	0.505	0.716	3.27785753264029e-05	MBD2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.04367030526162e-09	-0.301130531398224	0.433	0.657	4.17419659849687e-05	ISX	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.43342313113424e-09	0.343411700155674	0.39	0.16	4.97026674534169e-05	CXCL11	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.63256971135393e-09	0.357550841142275	0.643	0.578	5.3770236354404e-05	MT1E	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.46948825888213e-09	0.299116541437321	0.857	0.791	7.08642976876676e-05	SNRPD1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.75661546996314e-09	0.267471374823581	0.986	0.989	9.71538709739971e-05	COX7A2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.27903731857456e-09	0.264738635804113	1	0.989	0.000148674337231885	ATP5E	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
9.16629537601209e-09	-0.250054629414359	0.838	0.94	0.000187221583055047	TSPAN3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.03677103186333e-08	0.263450810639907	0.814	0.799	0.000211760483258086	PRKDC	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.08642408084976e-08	-0.301581262701162	0.714	0.884	0.000221902118513563	PRSS3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.20533644648664e-08	0.367805252635321	0.41	0.201	0.000246189969194896	MT2A	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.21426696818767e-08	-0.276828409802222	0.333	0.571	0.000248014028252332	JDP2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.3047049816861e-08	-0.316193238672963	0.724	0.903	0.000266485992509386	SLC38A1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.3685827469601e-08	-0.267609158772497	0.914	0.978	0.000279533026066601	EIF4G2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.86038364695469e-08	0.461062967682732	0.99	0.959	0.000379983359890496	CKB	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.0994206783678e-08	-0.267052099423679	0.419	0.634	0.000428806673556623	CREB3L1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.16799932844534e-08	-0.312992061449492	0.6	0.784	0.000442813862834961	PKP2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.29891548697177e-08	0.360242716446577	0.729	0.601	0.000469553488213983	NASP	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.51060546010682e-08	-0.320812086932612	0.748	0.896	0.000512791165226817	COPB1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.33862042511572e-08	-0.254508059959219	0.771	0.937	0.000681913221829886	SPTBN1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.83325149849594e-08	0.583373924628105	0.648	0.459	0.000782941618567797	OLFM4	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.58808702233693e-08	0.272848816839427	0.981	0.966	0.00114136677431232	UQCR10	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
6.11857674539916e-08	-0.288504572226724	0.69	0.858	0.00124971930024778	PTP4A1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
8.68446994593624e-08	0.341498634119299	0.3	0.112	0.00177380298645748	IFIT2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.03213138803715e-07	-0.361931298839049	0.362	0.586	0.00415062836006589	PRSS1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.11038557919984e-07	-0.330453469611204	0.581	0.784	0.00431046254551568	DST	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.07674196599671e-07	-0.274107527484385	0.433	0.612	0.00628424546554827	PDGFA	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.38937846586185e-07	-0.274436414188394	0.762	0.892	0.00692280551652283	ATP8B1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.50946818106489e-07	0.300865307985865	0.995	0.996	0.00716808875982504	HMGB1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.13587914218568e-07	-0.264149834735925	0.743	0.896	0.00844753314791425	PTBP3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.5925889332245e-07	0.266062419979113	0.814	0.799	0.011422862896111	NDUFB1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.62478064991249e-07	-0.325708827140979	0.31	0.515	0.0155736144774463	ADH1C	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.81801056151066e-07	0.29766442494838	0.729	0.597	0.0159682865718855	ATOX1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
8.34198617908806e-07	-0.250612993752015	0.71	0.873	0.0170385067707874	DDX3X	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.00677755998694e-06	-0.272219069657317	0.548	0.739	0.0205634316627333	CCPG1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.09138175259941e-06	-0.257813396559155	0.905	0.94	0.0222914722968429	DSP	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.36542791353525e-06	0.261838186555448	0.876	0.828	0.0278888651339575	SLIRP	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.6726775589725e-06	0.456037042664696	0.995	0.974	0.0341644391420133	IFI27	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.70030385365071e-06	-0.312201591089141	0.881	0.948	0.0347287062108158	AHNAK	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.76935746083953e-06	0.251969682923751	0.981	0.981	0.0361391261376473	GPX2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.89647554944845e-06	0.280177349056803	0.557	0.507	0.0387355130974845	STAT1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.13223467689938e-06	-0.312631225537804	0.805	0.914	0.0435508932756697	GFPT1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
3.88125344052163e-06	0.406419177457355	0.605	0.422	0.0792746015226542	CCL20	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.43718411320473e-06	0.290423350576325	0.7	0.597	0.0906294855122067	ETS2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.77498123427612e-06	0.278247890920219	0.924	0.955	0.0975289917100896	GDF15	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.00219010185171e-06	-0.287275882157282	0.619	0.776	0.102169732830321	HMGCS1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.10250740357632e-06	-0.259780674839023	0.752	0.873	0.104218713718046	DSC2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.11662616108975e-06	-0.25712650109005	0.486	0.619	0.104507089340258	ZMYM2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
5.80922369453639e-06	0.346932999899183	1	1	0.118653393960906	FABP1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
7.6490467636021e-06	0.304126552597588	0.433	0.243	0.156231780146573	HELLS	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
8.61455842643543e-06	-0.257655760891146	0.91	0.959	0.175952355859944	CEACAM5	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
8.9394029027794e-06	0.283938858652694	0.652	0.612	0.182587304289269	TESC	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
9.12622981077429e-06	-0.285437540444934	0.633	0.791	0.186403243885065	CA2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.01808892741519e-05	-0.257813763191783	0.567	0.735	0.207944663424553	AIM1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.21427137027358e-05	0.291000089849475	0.624	0.619	0.248014927378378	PARP14	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.5847777788417e-05	0.258044695058396	0.595	0.478	0.323690861328418	PNPT1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.63167731390568e-05	-0.310558181097097	0.905	0.963	0.333270091365235	S100P	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.82363533277096e-05	-0.25430636341064	0.605	0.739	0.372477516718469	SLC44A1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.83651908970457e-05	0.427484482556064	0.662	0.489	0.375109024072158	GUCA2A	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
2.46636001634281e-05	0.532436812885995	0.548	0.373	0.503754033338019	LTB	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
4.17558666774094e-05	-0.266468294773089	0.686	0.806	0.852863576886087	LINC00657	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
9.06725191821213e-05	0.286816643708348	0.662	0.541	1	DUT	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000105531543174391	0.262808213604996	0.714	0.679	1	NDUFAF2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000118784443572316	0.314315366405829	0.91	0.925	1	AREG	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000211564014147838	0.302377944124481	0.59	0.511	1	EXOSC8	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000253479583137928	0.300443982356708	1	1	1	TFF3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000280168270934554	-0.266279409010872	0.671	0.795	1	NDRG1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000286597940841629	0.261679274665515	0.733	0.623	1	CCDC25	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000298854714827366	0.357257793550168	0.9	0.888	1	TFF1	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000355777648769567	-0.255597817086763	0.443	0.593	1	HSD17B2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000462650314518807	0.270446731823706	0.505	0.347	1	TFF2	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000547316732475736	0.263492333009681	0.81	0.772	1	SOX4	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.000992710804492072	0.25376123511835	0.995	1	1	FXYD3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
0.0032261446734728	-0.293183332379641	0.676	0.799	1	PI3	Colon_24h_Stem Cells_v_Colon_Mock_Stem Cells
1.01637765497199e-121	1.61895721845596	0.809	0.002	2.0759513602803e-117	COVID19	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.04692571880744e-48	1.08307552356957	0.891	0.602	2.1383457806642e-44	MX1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.18319544421091e-42	0.776335898768837	0.645	0.152	4.45917669480078e-38	MX2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.88859026390796e-41	0.943697735097882	0.73	0.251	5.899945614032e-37	IFIT1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.84787308611608e-40	0.961689071648585	0.75	0.356	5.8167807783921e-36	IFIT3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
9.52152845357913e-38	0.704242020142777	1	1	1.94477218664354e-33	FABP1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.24831478339396e-37	0.639723637332112	0.902	0.555	4.59218294508217e-33	HIST1H4C	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
7.15373641810224e-37	0.961612102203567	0.996	0.983	1.46115066339738e-32	CKB	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.18563323189669e-36	-0.550778332900933	1	1	2.42165587614899e-32	CD63	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.08521122128406e-35	0.974305130392123	0.699	0.303	4.25904391947268e-31	IFIT2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
9.18059184945832e-34	0.623216481217913	0.766	0.361	1.87513588525186e-29	XAF1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.25197088515832e-32	0.802044792026507	1	1	1.07271505329359e-27	TFF3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.11979528926753e-31	0.708548498810281	1	0.998	2.28718187832892e-27	PHGR1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.62659241316482e-30	0.44251836050456	0.547	0.152	3.32231500388915e-26	USP18	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.84377354328473e-30	0.546213339053414	1	0.998	7.85090746215907e-26	GAPDH	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
7.98715320855391e-30	0.608719032273421	0.664	0.269	1.63137604284714e-25	EPSTI1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.10443208051757e-29	0.399801989727053	0.5	0.104	2.25580252445714e-25	OASL	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.63497619499044e-29	0.545036704926816	0.441	0.067	3.33943887826797e-25	HERC5	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
8.40732172922156e-29	-0.428807975795015	0.992	1	1.7171954631935e-24	TMBIM6	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
8.21515294251947e-28	0.593468051696404	0.984	0.943	1.6779449885096e-23	LDHA	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
9.15422220005658e-28	0.580046603355066	0.996	0.98	1.86974988436156e-23	ALDOA	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.59160533692587e-26	0.488869006740879	0.887	0.627	3.25085390067109e-22	OAS1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.7016776104994e-26	0.825471289788714	0.969	0.813	3.47567651944503e-22	ISG15	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.94811659322514e-26	0.54550558314704	0.863	0.647	3.97902814166236e-22	TMEM141	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.10449607255438e-26	-0.704402859185993	0.93	0.965	6.34093322819233e-22	COPB1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.57935423421996e-25	0.461963719299505	0.871	0.662	5.26833102339428e-21	EIF2AK2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.25120633511276e-25	0.525686790936382	0.996	0.973	6.6405889394678e-21	CSTB	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
9.52087795799242e-25	0.405499128156608	0.602	0.239	1.94463932291995e-20	CMPK2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.7288503492336e-24	0.494027889910852	0.676	0.391	3.53117683830963e-20	DDX58	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
4.40628867315321e-24	0.494444012955026	0.758	0.46	8.99984461491543e-20	LAP3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
7.412187929227e-24	0.395151961297849	0.988	0.948	1.51393938454461e-19	RPL35A	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.39925382460225e-23	-0.516516179462734	0.988	1	2.85797593675009e-19	SPTBN1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.4969020092821e-23	0.601685304079592	0.777	0.43	5.09992235395869e-19	ADIRF	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
3.05133990720083e-23	0.43090537122931	0.969	0.893	6.23236176045769e-19	ATP5D	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
4.69131311598918e-23	0.416302275551826	1	1	9.58200703940791e-19	LGALS4	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.69874167927307e-23	-0.435851694215134	1	1	1.16396798799152e-18	HLA-B	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
6.37857269617334e-23	0.391174965095413	0.762	0.455	1.3028234731934e-18	HELZ2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.10680295211334e-22	-0.614166708253928	0.977	0.99	2.26064502969149e-18	LAMB3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.79515403127286e-22	-0.660513247081613	0.969	0.98	3.66660210887482e-18	ABCB1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.98702131629534e-22	0.544936942685616	0.812	0.557	6.10099103853323e-18	DDX60	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
4.0355038268168e-22	0.565624265615376	0.867	0.719	8.24251656627332e-18	C4orf3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.16930833006382e-22	0.454049761291769	0.785	0.512	1.05583122641554e-17	OAS3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
6.31737147713134e-22	0.404815621096708	1	0.99	1.29032312420408e-17	RPS28	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.10004777888391e-21	0.418316326425705	0.992	0.983	2.24684758837038e-17	RPL21	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.60149701305882e-21	0.431634019977343	0.602	0.279	3.27105764917264e-17	PNPT1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.85551660301671e-21	-0.37552754060095	1	1	5.83239266166163e-17	HLA-C	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
6.5100912269149e-21	0.361535658979974	0.406	0.109	1.32968613309737e-16	OAS2	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
9.83098347477505e-21	0.451897986586574	1	0.998	2.0079783747228e-16	PTMA	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.29220371593758e-20	0.444198918488859	0.961	0.888	4.68182608980251e-16	TPI1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
4.38238171804019e-20	0.376617798512936	1	0.978	8.95101465909709e-16	RPL37	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
4.49656830742617e-20	0.420809142460396	0.824	0.637	9.18424076791796e-16	STAT1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
6.31367167006042e-20	0.463127481718769	0.758	0.498	1.28956743860984e-15	IFIH1	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
7.09490804617219e-20	-0.428249333196367	0.977	0.993	1.44913496843067e-15	CYBA	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
8.68152303961645e-20	0.40652282243642	0.992	0.968	1.77320108084166e-15	RPS29	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
1.77534140339326e-19	0.374497613174295	0.996	0.983	3.62613481643073e-15	RPL37A	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
2.79892743136381e-19	-0.363043679082558	1	1	5.71680927856059e-15	HLA-A	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.5199134733541e-19	0.345516569000845	0.211	0.01	1.12744232693257e-14	CXCL10	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
5.85589696624492e-19	0.382378691134187	0.988	0.963	1.19606695535552e-14	RPL3	Colon_24h_Enterocyte 2_v_Colon_Mock_Enterocyte 2
