ligand	ligand_lfc	receptor	receptor_expression	ligand_cell_source	receptor_cell_target
CXCL10	0.864813442483173	CXCR4	11.023029057731975	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR1	5.834960374111917	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CXCR3	9.237872636025623	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR9	2.639478893827755	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CXCR6	9.340922212200768	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR7	1.5097990902016176	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR10	2.3865546369351174	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR2	3.6881836669785297	cycling_ta	CD8_IEL
CXCL10	0.864813442483173	CCR5	6.768726062766486	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CXCR4	12.213901699963605	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CCR1	5.522158184862517	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CXCR3	8.108007217777423	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CXCR6	10.648627847048147	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CCR2	6.4612825580027495	cycling_ta	CD8_IL17
CXCL10	0.864813442483173	CCR4	1.4248245660679597	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR5	7.138236610414277	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CXCR4	13.65464353737864	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CXCR5	4.0454652852038535	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR1	4.341960508103859	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CXCR3	9.329579514163612	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR9	1.3676018248458066	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CXCR6	8.533476045438052	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR7	7.121569730235675	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR10	3.0429124773303373	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CX3CR1	1.4710071860384102	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CCR2	5.313162190248728	cycling_ta	CD8_LP
CXCL10	0.864813442483173	CXCR4	11.511293461675011	cycling_ta	DC1
CXCL10	0.864813442483173	CXCR3	7.946199374086951	cycling_ta	DC1
CXCL10	0.864813442483173	XCR1	6.130183963960962	cycling_ta	DC1
CXCL10	0.864813442483173	CCR10	1.1960033452492866	cycling_ta	DC1
CXCL10	0.864813442483173	CCR5	4.405830596066461	cycling_ta	DC2
CXCL10	0.864813442483173	CXCR4	11.277807236202886	cycling_ta	DC2
CXCL10	0.864813442483173	CXCR5	1.0257583985798895	cycling_ta	DC2
CXCL10	0.864813442483173	CCR1	4.870326389378409	cycling_ta	DC2
CXCL10	0.864813442483173	CXCR3	3.958475767048832	cycling_ta	DC2
CXCL10	0.864813442483173	CCR7	5.7824915821143215	cycling_ta	DC2
CXCL10	0.864813442483173	CCR10	2.1103639085536803	cycling_ta	DC2
CXCL10	0.864813442483173	CX3CR1	4.024986217345212	cycling_ta	DC2
CXCL10	0.864813442483173	CCR2	5.113906467617658	cycling_ta	DC2
CXCL10	0.864813442483173	CXCR4	11.84020145613634	cycling_ta	GC_Bcell
CXCL10	0.864813442483173	CXCR5	8.084149003889141	cycling_ta	GC_Bcell
CXCL10	0.864813442483173	CCR10	5.426688882517086	cycling_ta	GC_Bcell
CXCL10	0.864813442483173	CCR2	3.037335326913353	cycling_ta	GC_Bcell
CXCL10	0.864813442483173	CCR4	4.716641255558393	cycling_ta	ILC
CXCL10	0.864813442483173	CXCR4	13.778058972634183	cycling_ta	ILC
CXCL10	0.864813442483173	CXCR5	4.631783777614847	cycling_ta	ILC
CXCL10	0.864813442483173	CCR1	3.5344084360237544	cycling_ta	ILC
CXCL10	0.864813442483173	CXCR3	5.452919166473558	cycling_ta	ILC
CXCL10	0.864813442483173	CXCR6	6.674875414171099	cycling_ta	ILC
CXCL10	0.864813442483173	CCR7	6.4825779626696045	cycling_ta	ILC
CXCL10	0.864813442483173	CCR10	5.42883887691993	cycling_ta	ILC
CXCL10	0.864813442483173	CCR5	6.384897204910495	cycling_ta	NK
CXCL10	0.864813442483173	CXCR4	12.775188537925404	cycling_ta	NK
CXCL10	0.864813442483173	CCR1	5.632297798204947	cycling_ta	NK
CXCL10	0.864813442483173	CXCR3	8.972907587430708	cycling_ta	NK
CXCL10	0.864813442483173	CCR9	2.2212844742399915	cycling_ta	NK
CXCL10	0.864813442483173	CXCR6	8.424549949721307	cycling_ta	NK
CXCL10	0.864813442483173	CCR7	5.7981889855018025	cycling_ta	NK
CXCL10	0.864813442483173	CX3CR1	3.6236474725629626	cycling_ta	NK
CXCL10	0.864813442483173	CCR2	3.819890852138026	cycling_ta	NK
CXCL10	0.864813442483173	CCR4	1.8607510559698717	cycling_ta	Treg
CXCL10	0.864813442483173	CCR5	6.287444317295525	cycling_ta	Treg
CXCL10	0.864813442483173	CXCR4	12.461891148033397	cycling_ta	Treg
CXCL10	0.864813442483173	CXCR5	5.656735507529881	cycling_ta	Treg
CXCL10	0.864813442483173	CXCR3	8.105471626475225	cycling_ta	Treg
CXCL10	0.864813442483173	CCR9	2.110812410613975	cycling_ta	Treg
CXCL10	0.864813442483173	CXCR6	9.832924586567028	cycling_ta	Treg
CXCL10	0.864813442483173	CCR7	9.551258930875742	cycling_ta	Treg
CXCL10	0.864813442483173	CCR10	3.829546273659957	cycling_ta	Treg
CXCL10	0.864813442483173	CCR2	3.82154290171662	cycling_ta	Treg
CXCL10	0.864813442483173	CXCR4	9.674772536457217	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CXCR5	5.072142570642422	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CXCR3	2.7311740980832147	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CXCR6	1.1263546409787262	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CCR7	2.421939967772153	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CCR10	8.661872234804965	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CCR2	2.0796271730957057	cycling_ta	cycling_Bcell
CXCL10	0.864813442483173	CCR5	7.794370767123564	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CXCR4	12.556177396403069	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CCR1	2.9160478996738726	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CXCR3	8.959460694385262	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CXCR6	7.886227648039631	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CCR7	5.547277323792338	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CCR10	2.459705019715763	cycling_ta	cycling_Tcell
CXCL10	0.864813442483173	CCR5	3.322392584535837	cycling_ta	macrophage
CXCL10	0.864813442483173	CXCR4	8.36599798177741	cycling_ta	macrophage
CXCL10	0.864813442483173	CCR1	6.310645250534639	cycling_ta	macrophage
CXCL10	0.864813442483173	CXCR3	2.004969724712816	cycling_ta	macrophage
CXCL10	0.864813442483173	CXCR6	1.2365188702693106	cycling_ta	macrophage
CXCL10	0.864813442483173	CCR7	3.6746580842056793	cycling_ta	macrophage
CXCL10	0.864813442483173	CCR10	3.302642362182789	cycling_ta	macrophage
CXCL10	0.864813442483173	CX3CR1	1.419591362832355	cycling_ta	macrophage
CXCL10	0.864813442483173	CCR2	1.851605835767513	cycling_ta	macrophage
CXCL10	0.864813442483173	ADRA2A	2.444004902601123	cycling_ta	mast_cell1
CXCL10	0.864813442483173	CCR5	3.8883078168407224	cycling_ta	mast_cell1
CXCL10	0.864813442483173	CXCR4	7.729941393767368	cycling_ta	mast_cell1
CXCL10	0.864813442483173	ADRA2A	5.120125141644044	cycling_ta	mast_cell2
CXCL10	0.864813442483173	CCR4	0.07056185834138214	cycling_ta	plasma
CXCL10	0.864813442483173	ADRA2A	0.2548140929067155	cycling_ta	plasma
CXCL10	0.864813442483173	CCR5	0.9759328709493044	cycling_ta	plasma
CXCL10	0.864813442483173	CXCR4	4.959314843585436	cycling_ta	plasma
CXCL10	0.864813442483173	CXCR5	0.5727661133908059	cycling_ta	plasma
CXCL10	0.864813442483173	CCR1	0.9679123456782294	cycling_ta	plasma
CXCL10	0.864813442483173	CXCR3	3.01517548732983	cycling_ta	plasma
CXCL10	0.864813442483173	XCR1	0.1297999879419908	cycling_ta	plasma
CXCL10	0.864813442483173	CCR9	0.10595258207954755	cycling_ta	plasma
CXCL10	0.864813442483173	CXCR6	0.601538983688043	cycling_ta	plasma
CXCL10	0.864813442483173	CCR7	0.8418323481264263	cycling_ta	plasma
CXCL10	0.864813442483173	CCR10	7.9392291443529075	cycling_ta	plasma
CXCL10	0.864813442483173	CCR2	3.0591356659996944	cycling_ta	plasma
LAMC2	-0.672505288059401	AKT1	7.853832165020502	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	COL17A1	4.0673504134414475	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	PRNP	7.441537638704487	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA1	8.678595994895964	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGB7	8.735878531336683	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA3	4.534980694418722	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA4	6.985994805786388	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA8	4.828547656183452	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGB6	3.4184443857265423	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA5	5.343862357368322	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA6	3.3852020890518726	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA10	5.1435972029046315	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGB1	5.754878245687197	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	CD151	6.418624676776431	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	ITGA2	4.482337248785132	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	AKT1	7.853832165020502	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	PRNP	7.441537638704487	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA1	8.678595994895964	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGB7	8.735878531336683	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA3	4.534980694418722	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA4	6.985994805786388	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA8	4.828547656183452	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGB6	3.4184443857265423	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA5	5.343862357368322	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA6	3.3852020890518726	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA10	5.1435972029046315	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGB1	5.754878245687197	enterocyte_2	CD4_MThi
LAMA3	-0.621685810553336	ITGA2	4.482337248785132	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	AKT1	7.853832165020502	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	COL17A1	4.0673504134414475	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	PRNP	7.441537638704487	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA1	8.678595994895964	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGB7	8.735878531336683	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA3	4.534980694418722	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA4	6.985994805786388	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA8	4.828547656183452	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGB6	3.4184443857265423	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA5	5.343862357368322	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA6	3.3852020890518726	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA10	5.1435972029046315	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGB1	5.754878245687197	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	CD151	6.418624676776431	enterocyte_2	CD4_MThi
LAMB3	-0.6034548791685059	ITGA2	4.482337248785132	enterocyte_2	CD4_MThi
TFF1	0.71500384811621	ITGB1	5.754878245687197	enterocyte_2	CD4_MThi
LAMC2	-0.672505288059401	AKT1	4.988804232296266	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	PRNP	5.793173217394089	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	ITGA1	3.2907945725917815	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	ITGB7	7.366641524105832	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	ITGA4	7.612876619073969	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	ITGB1	3.708522099543398	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	CD151	5.910845182611154	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	AKT1	4.988804232296266	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	PRNP	5.793173217394089	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	ITGA1	3.2907945725917815	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	ITGB7	7.366641524105832	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	ITGA4	7.612876619073969	enterocyte_2	CD4_PD1
LAMA3	-0.621685810553336	ITGB1	3.708522099543398	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	AKT1	4.988804232296266	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	PRNP	5.793173217394089	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	ITGA1	3.2907945725917815	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	ITGB7	7.366641524105832	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	ITGA4	7.612876619073969	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	ITGB1	3.708522099543398	enterocyte_2	CD4_PD1
LAMB3	-0.6034548791685059	CD151	5.910845182611154	enterocyte_2	CD4_PD1
TFF1	0.71500384811621	ITGB1	3.708522099543398	enterocyte_2	CD4_PD1
LAMC2	-0.672505288059401	AKT1	4.788830646429632	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	COL17A1	0.6774351145940496	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	PRNP	8.264432788820297	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGB8	1.2318944856740848	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA1	6.694574257974231	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGB7	8.138569562864058	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA3	2.7153165084325086	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA4	6.70433648075791	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA5	4.398179665552164	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA6	3.524851221191889	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGAV	0.6770072028612996	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGB4	2.122673924014087	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA10	1.9006807457440968	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGB1	5.1964496250750924	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGB5	0.7905723689204593	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	CD151	6.382363692400512	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	ITGA2	0.9776511483384053	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	AKT1	4.788830646429632	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	PRNP	8.264432788820297	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGB8	1.2318944856740848	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA1	6.694574257974231	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGB7	8.138569562864058	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA3	2.7153165084325086	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA4	6.70433648075791	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA5	4.398179665552164	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA6	3.524851221191889	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGAV	0.6770072028612996	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGB4	2.122673924014087	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA10	1.9006807457440968	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGB1	5.1964496250750924	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGB5	0.7905723689204593	enterocyte_2	CD4_activ_fos_hi
LAMA3	-0.621685810553336	ITGA2	0.9776511483384053	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	AKT1	4.788830646429632	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	COL17A1	0.6774351145940496	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	PRNP	8.264432788820297	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGB8	1.2318944856740848	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA1	6.694574257974231	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGB7	8.138569562864058	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA3	2.7153165084325086	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA4	6.70433648075791	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA5	4.398179665552164	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA6	3.524851221191889	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGAV	0.6770072028612996	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGB4	2.122673924014087	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA10	1.9006807457440968	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGB1	5.1964496250750924	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGB5	0.7905723689204593	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	CD151	6.382363692400512	enterocyte_2	CD4_activ_fos_hi
LAMB3	-0.6034548791685059	ITGA2	0.9776511483384053	enterocyte_2	CD4_activ_fos_hi
TFF1	0.71500384811621	ITGB1	5.1964496250750924	enterocyte_2	CD4_activ_fos_hi
LAMC2	-0.672505288059401	AKT1	4.78565836945116	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	PRNP	7.519279143644154	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGB8	1.766372150153785	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA1	6.660390384407581	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGB7	7.850712208169511	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA3	1.5407413251720443	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA4	6.319587146504724	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA8	1.5126602353281853	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA5	4.250819178113001	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA6	3.7343163394228256	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGAV	1.990328994775086	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGB4	0.7448807584012863	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA10	0.7061814739992066	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGB1	5.426346747613161	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA7	0.9734630053196185	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGB5	0.30455158862419707	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	CD151	5.771432940435364	enterocyte_2	CD4_activ_fos_lo
LAMC2	-0.672505288059401	ITGA2	1.5639463400497229	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	AKT1	4.78565836945116	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	PRNP	7.519279143644154	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGB8	1.766372150153785	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA1	6.660390384407581	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGB7	7.850712208169511	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA3	1.5407413251720443	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA4	6.319587146504724	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA8	1.5126602353281853	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA5	4.250819178113001	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA6	3.7343163394228256	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGAV	1.990328994775086	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGB4	0.7448807584012863	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA10	0.7061814739992066	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGB1	5.426346747613161	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA7	0.9734630053196185	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGB5	0.30455158862419707	enterocyte_2	CD4_activ_fos_lo
LAMA3	-0.621685810553336	ITGA2	1.5639463400497229	enterocyte_2	CD4_activ_fos_lo
LAMB3	-0.6034548791685059	AKT1	4.78565836945116	enterocyte_2	CD4_activ_fos_lo
LAMB3	-0.6034548791685059	PRNP	7.519279143644154	enterocyte_2	CD4_activ_fos_lo
LAMB3	-0.6034548791685059	ITGB8	1.766372150153785	enterocyte_2	CD4_activ_fos_lo
LAMB3	-0.6034548791685059	ITGA1	6.660390384407581	enterocyte_2	CD4_activ_fos_lo
LAMB3	-0.6034548791685059	ITGB7	7.850712208169511	enterocyte_2	CD4_activ_fos_lo
