ligand	ligand_lfc	receptor	receptor_expression	ligand_cell_source	receptor_cell_target
CXCL11	0.9994205319382329	ACKR3	0.6399750274745087	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CXCR6	5.657546706618882	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	GRM7	0.8549956651798795	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR7	1.8948221614596328	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR6	6.0124650735457905	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR10	0.734792261949917	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR8	0.21765856864948596	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CXCR3	4.671572816833244	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR5	3.518285768120798	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR2	2.0202503519031088	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CXCR4	11.994276317146669	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CXCR5	0.6519279925315172	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	CCR9	5.112158021741659	cycling_ta	CD8_Trm
CXCL11	0.9994205319382329	ACKR1	1.3512737055803448	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR1	1.1314778486523636	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CXCR2	0.7008829787483426	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR4	1.5446634300821371	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CXCR6	5.657546706618882	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	GRM7	0.8549956651798795	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR7	1.8948221614596328	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR10	0.734792261949917	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR6	6.0124650735457905	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR8	0.21765856864948596	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CXCR3	4.671572816833244	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR5	3.518285768120798	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR2	2.0202503519031088	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CXCR4	11.994276317146669	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CXCR5	0.6519279925315172	cycling_ta	CD8_Trm
CXCL10	1.38397576482118	CCR9	5.112158021741659	cycling_ta	CD8_Trm
CCL5	0.5138497468360639	CCR1	2.453828590561075	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CXCR1	0.5020375531785395	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR4	2.4942686236228995	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CXCR6	6.880148292352631	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	GRM7	1.327237556105824	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR7	2.4938577539398588	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR6	6.299972361183614	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR10	1.5014888481635336	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	ACKR4	0.9648761406716075	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	ADRA2A	0.7469764674784266	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CXCR3	4.849058813551898	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR5	4.0263923961793155	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR2	2.9038419284234953	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CXCR4	12.198179844451905	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CD4	4.878991698076573	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CXCR5	0.48846734705486633	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR9	3.8049977845267016	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	ACKR1	1.9526201182328753	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	CAV1	1.4362696559829062	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	CDH5	0.7453684499798324	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	ITGAL	5.468559172745623	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	IL2RA	5.929795441303548	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	IL2RG	8.161361101847579	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	ITGAX	0.671261161500141	cycling_ta	CD8_Trm_cyto
ICAM1	0.592056900084828	ITGAM	1.9217178151386998	cycling_ta	CD8_Trm_cyto
TNFSF10	0.908176270717715	TNFRSF10D	0.9212862336044468	cycling_ta	CD8_Trm_cyto
TNFSF10	0.908176270717715	RIPK1	2.4597986826606286	cycling_ta	CD8_Trm_cyto
TNFSF10	0.908176270717715	TNFRSF10B	2.631618002197838	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR1	2.453828590561075	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CXCR1	0.5020375531785395	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR4	2.4942686236228995	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CXCR6	6.880148292352631	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	GRM7	1.327237556105824	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR7	2.4938577539398588	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR6	6.299972361183614	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR10	1.5014888481635336	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	ADRA2A	0.7469764674784266	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CXCR3	4.849058813551898	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR5	4.0263923961793155	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR2	2.9038419284234953	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CXCR4	12.198179844451905	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CXCR5	0.48846734705486633	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	CCR9	3.8049977845267016	cycling_ta	CD8_Trm_cyto
CXCL11	0.9994205319382329	ACKR1	1.9526201182328753	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR1	2.453828590561075	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CXCR1	0.5020375531785395	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR4	2.4942686236228995	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CXCR6	6.880148292352631	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	GRM7	1.327237556105824	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR7	2.4938577539398588	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR10	1.5014888481635336	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR6	6.299972361183614	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	ADRA2A	0.7469764674784266	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CXCR3	4.849058813551898	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR5	4.0263923961793155	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR2	2.9038419284234953	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CXCR4	12.198179844451905	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CXCR5	0.48846734705486633	cycling_ta	CD8_Trm_cyto
CXCL10	1.38397576482118	CCR9	3.8049977845267016	cycling_ta	CD8_Trm_cyto
CCL5	0.5138497468360639	CCR1	3.542694185681699	cycling_ta	DC1
CCL5	0.5138497468360639	XCR1	6.270733650570382	cycling_ta	DC1
CCL5	0.5138497468360639	CXCR2	0.8912075381143988	cycling_ta	DC1
CCL5	0.5138497468360639	CX3CR1	2.5143416608484497	cycling_ta	DC1
CCL5	0.5138497468360639	CXCR6	3.143400284642392	cycling_ta	DC1
CCL5	0.5138497468360639	CCR3	0.4348048808973261	cycling_ta	DC1
CCL5	0.5138497468360639	CCR7	2.0334914552013483	cycling_ta	DC1
CCL5	0.5138497468360639	CCR6	5.708586422209637	cycling_ta	DC1
CCL5	0.5138497468360639	CXCR3	4.7321396175651484	cycling_ta	DC1
CCL5	0.5138497468360639	CCR5	3.1552593193245326	cycling_ta	DC1
CCL5	0.5138497468360639	CXCR4	9.691882012702322	cycling_ta	DC1
CCL5	0.5138497468360639	CD4	6.121945520485877	cycling_ta	DC1
CCL5	0.5138497468360639	CCR9	2.7236988112143137	cycling_ta	DC1
ICAM1	0.592056900084828	CAV1	1.8008276406624562	cycling_ta	DC1
ICAM1	0.592056900084828	CDH5	0.507745051211101	cycling_ta	DC1
ICAM1	0.592056900084828	ITGAL	2.1900053792441825	cycling_ta	DC1
ICAM1	0.592056900084828	IL2RA	1.460324812741652	cycling_ta	DC1
ICAM1	0.592056900084828	IL2RG	5.528481065673716	cycling_ta	DC1
ICAM1	0.592056900084828	ITGAX	5.733780392564639	cycling_ta	DC1
ICAM1	0.592056900084828	ITGAM	2.604727073772363	cycling_ta	DC1
TNFSF10	0.908176270717715	RIPK1	3.0501444255761387	cycling_ta	DC1
TNFSF10	0.908176270717715	TNFRSF10B	3.6823949744500695	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR1	3.542694185681699	cycling_ta	DC1
CXCL11	0.9994205319382329	XCR1	6.270733650570382	cycling_ta	DC1
CXCL11	0.9994205319382329	CXCR2	0.8912075381143988	cycling_ta	DC1
CXCL11	0.9994205319382329	CX3CR1	2.5143416608484497	cycling_ta	DC1
CXCL11	0.9994205319382329	CXCR6	3.143400284642392	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR3	0.4348048808973261	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR7	2.0334914552013483	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR6	5.708586422209637	cycling_ta	DC1
CXCL11	0.9994205319382329	CXCR3	4.7321396175651484	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR5	3.1552593193245326	cycling_ta	DC1
CXCL11	0.9994205319382329	CXCR4	9.691882012702322	cycling_ta	DC1
CXCL11	0.9994205319382329	CCR9	2.7236988112143137	cycling_ta	DC1
CXCL10	1.38397576482118	CCR1	3.542694185681699	cycling_ta	DC1
CXCL10	1.38397576482118	XCR1	6.270733650570382	cycling_ta	DC1
CXCL10	1.38397576482118	CXCR2	0.8912075381143988	cycling_ta	DC1
CXCL10	1.38397576482118	CX3CR1	2.5143416608484497	cycling_ta	DC1
CXCL10	1.38397576482118	CXCR6	3.143400284642392	cycling_ta	DC1
CXCL10	1.38397576482118	CCR3	0.4348048808973261	cycling_ta	DC1
CXCL10	1.38397576482118	CCR7	2.0334914552013483	cycling_ta	DC1
CXCL10	1.38397576482118	CCR6	5.708586422209637	cycling_ta	DC1
CXCL10	1.38397576482118	CXCR3	4.7321396175651484	cycling_ta	DC1
CXCL10	1.38397576482118	CCR5	3.1552593193245326	cycling_ta	DC1
CXCL10	1.38397576482118	CXCR4	9.691882012702322	cycling_ta	DC1
CXCL10	1.38397576482118	CCR9	2.7236988112143137	cycling_ta	DC1
CCL5	0.5138497468360639	CCR1	3.995008028737859	cycling_ta	DC2
CCL5	0.5138497468360639	CXCR2	0.23812142510311773	cycling_ta	DC2
CCL5	0.5138497468360639	CCR4	0.9870035973202005	cycling_ta	DC2
CCL5	0.5138497468360639	CX3CR1	3.479943038691939	cycling_ta	DC2
CCL5	0.5138497468360639	SDC1	0.3800771514181185	cycling_ta	DC2
CCL5	0.5138497468360639	CXCR6	2.0575797913711433	cycling_ta	DC2
CCL5	0.5138497468360639	CCR3	1.213266102843664	cycling_ta	DC2
CCL5	0.5138497468360639	GRM7	0.8679483319350857	cycling_ta	DC2
CCL5	0.5138497468360639	CCR7	3.983506101217339	cycling_ta	DC2
CCL5	0.5138497468360639	CCR6	4.815521166443789	cycling_ta	DC2
CCL5	0.5138497468360639	CXCR3	3.2938823577922065	cycling_ta	DC2
CCL5	0.5138497468360639	CCR5	2.7347444641168166	cycling_ta	DC2
CCL5	0.5138497468360639	CCR2	3.651086554665151	cycling_ta	DC2
CCL5	0.5138497468360639	CXCR4	10.966141821976239	cycling_ta	DC2
CCL5	0.5138497468360639	CD4	6.333541205381943	cycling_ta	DC2
CCL5	0.5138497468360639	CXCR5	0.6370106778925066	cycling_ta	DC2
CCL5	0.5138497468360639	CCR9	0.6045394401939351	cycling_ta	DC2
CCL5	0.5138497468360639	ACKR1	0.8099524585362861	cycling_ta	DC2
ICAM1	0.592056900084828	CAV1	1.8007356532371568	cycling_ta	DC2
ICAM1	0.592056900084828	CDH5	0.24333565997308157	cycling_ta	DC2
ICAM1	0.592056900084828	ITGAL	3.427569034301467	cycling_ta	DC2
ICAM1	0.592056900084828	IL2RA	2.788746944935749	cycling_ta	DC2
ICAM1	0.592056900084828	IL2RG	5.81788392521239	cycling_ta	DC2
ICAM1	0.592056900084828	ITGAX	6.413651228896142	cycling_ta	DC2
ICAM1	0.592056900084828	ITGAM	3.7665111506578732	cycling_ta	DC2
TNFSF10	0.908176270717715	TNFRSF10D	2.176122567223444	cycling_ta	DC2
TNFSF10	0.908176270717715	RIPK1	1.7339059837455295	cycling_ta	DC2
TNFSF10	0.908176270717715	TNFRSF10B	4.513008676032951	cycling_ta	DC2
TNFSF10	0.908176270717715	TNFRSF10C	0.523250708985753	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR1	3.995008028737859	cycling_ta	DC2
CXCL11	0.9994205319382329	CXCR2	0.23812142510311773	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR4	0.9870035973202005	cycling_ta	DC2
CXCL11	0.9994205319382329	CX3CR1	3.479943038691939	cycling_ta	DC2
CXCL11	0.9994205319382329	CXCR6	2.0575797913711433	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR3	1.213266102843664	cycling_ta	DC2
CXCL11	0.9994205319382329	GRM7	0.8679483319350857	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR7	3.983506101217339	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR6	4.815521166443789	cycling_ta	DC2
CXCL11	0.9994205319382329	CXCR3	3.2938823577922065	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR5	2.7347444641168166	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR2	3.651086554665151	cycling_ta	DC2
CXCL11	0.9994205319382329	CXCR4	10.966141821976239	cycling_ta	DC2
CXCL11	0.9994205319382329	CXCR5	0.6370106778925066	cycling_ta	DC2
CXCL11	0.9994205319382329	CCR9	0.6045394401939351	cycling_ta	DC2
CXCL11	0.9994205319382329	ACKR1	0.8099524585362861	cycling_ta	DC2
CXCL10	1.38397576482118	CCR1	3.995008028737859	cycling_ta	DC2
CXCL10	1.38397576482118	CXCR2	0.23812142510311773	cycling_ta	DC2
CXCL10	1.38397576482118	CCR4	0.9870035973202005	cycling_ta	DC2
CXCL10	1.38397576482118	CX3CR1	3.479943038691939	cycling_ta	DC2
CXCL10	1.38397576482118	CXCR6	2.0575797913711433	cycling_ta	DC2
CXCL10	1.38397576482118	CCR3	1.213266102843664	cycling_ta	DC2
CXCL10	1.38397576482118	GRM7	0.8679483319350857	cycling_ta	DC2
CXCL10	1.38397576482118	CCR7	3.983506101217339	cycling_ta	DC2
CXCL10	1.38397576482118	CCR6	4.815521166443789	cycling_ta	DC2
CXCL10	1.38397576482118	CXCR3	3.2938823577922065	cycling_ta	DC2
CXCL10	1.38397576482118	CCR5	2.7347444641168166	cycling_ta	DC2
CXCL10	1.38397576482118	CCR2	3.651086554665151	cycling_ta	DC2
CXCL10	1.38397576482118	CXCR4	10.966141821976239	cycling_ta	DC2
CXCL10	1.38397576482118	CXCR5	0.6370106778925066	cycling_ta	DC2
CXCL10	1.38397576482118	CCR9	0.6045394401939351	cycling_ta	DC2
CCL5	0.5138497468360639	CCR1	2.5886436949146394	cycling_ta	ILC1
CCL5	0.5138497468360639	CXCR2	1.986322150699243	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR4	2.9177505711592224	cycling_ta	ILC1
CCL5	0.5138497468360639	CX3CR1	2.244488074603895	cycling_ta	ILC1
CCL5	0.5138497468360639	CXCR6	3.81932853353736	cycling_ta	ILC1
CCL5	0.5138497468360639	GRM7	0.5664011000346951	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR7	3.7082233215663076	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR6	1.3098637334967098	cycling_ta	ILC1
CCL5	0.5138497468360639	ACKR4	0.9742760215441346	cycling_ta	ILC1
CCL5	0.5138497468360639	CXCR3	3.6547470825571673	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR5	2.232555647562446	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR2	1.0835047013917203	cycling_ta	ILC1
CCL5	0.5138497468360639	CXCR4	11.7349520463028	cycling_ta	ILC1
CCL5	0.5138497468360639	CD4	0.6780059083564343	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR9	3.5770111873737895	cycling_ta	ILC1
ICAM1	0.592056900084828	ITGAL	5.219419492082407	cycling_ta	ILC1
ICAM1	0.592056900084828	IL2RA	5.0066109560149945	cycling_ta	ILC1
ICAM1	0.592056900084828	IL2RG	7.540320851187706	cycling_ta	ILC1
ICAM1	0.592056900084828	ITGAX	5.90402522458641	cycling_ta	ILC1
ICAM1	0.592056900084828	ITGAM	3.2835731542011115	cycling_ta	ILC1
TNFSF10	0.908176270717715	RIPK1	3.6819574855839816	cycling_ta	ILC1
TNFSF10	0.908176270717715	TNFRSF10B	1.5643552706390629	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR1	2.5886436949146394	cycling_ta	ILC1
CXCL11	0.9994205319382329	CXCR2	1.986322150699243	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR4	2.9177505711592224	cycling_ta	ILC1
CXCL11	0.9994205319382329	CX3CR1	2.244488074603895	cycling_ta	ILC1
CXCL11	0.9994205319382329	CXCR6	3.81932853353736	cycling_ta	ILC1
CXCL11	0.9994205319382329	GRM7	0.5664011000346951	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR7	3.7082233215663076	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR6	1.3098637334967098	cycling_ta	ILC1
CXCL11	0.9994205319382329	CXCR3	3.6547470825571673	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR5	2.232555647562446	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR2	1.0835047013917203	cycling_ta	ILC1
CXCL11	0.9994205319382329	CXCR4	11.7349520463028	cycling_ta	ILC1
CXCL11	0.9994205319382329	CCR9	3.5770111873737895	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR1	2.5886436949146394	cycling_ta	ILC1
CXCL10	1.38397576482118	CXCR2	1.986322150699243	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR4	2.9177505711592224	cycling_ta	ILC1
CXCL10	1.38397576482118	CX3CR1	2.244488074603895	cycling_ta	ILC1
CXCL10	1.38397576482118	CXCR6	3.81932853353736	cycling_ta	ILC1
CXCL10	1.38397576482118	GRM7	0.5664011000346951	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR7	3.7082233215663076	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR6	1.3098637334967098	cycling_ta	ILC1
CXCL10	1.38397576482118	CXCR3	3.6547470825571673	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR5	2.232555647562446	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR2	1.0835047013917203	cycling_ta	ILC1
CXCL10	1.38397576482118	CXCR4	11.7349520463028	cycling_ta	ILC1
CXCL10	1.38397576482118	CCR9	3.5770111873737895	cycling_ta	ILC1
CCL5	0.5138497468360639	CCR1	2.3158520640809317	cycling_ta	ILC3
CCL5	0.5138497468360639	CXCR2	0.4950246670333353	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR4	2.053580535911627	cycling_ta	ILC3
CCL5	0.5138497468360639	CXCR6	3.3581576922747987	cycling_ta	ILC3
CCL5	0.5138497468360639	GRM7	2.4196796252854	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR7	3.251354944214963	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR6	6.685479878472441	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR10	2.2017770885103003	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR5	0.4980835468396522	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR2	1.567722680534157	cycling_ta	ILC3
CCL5	0.5138497468360639	CXCR4	12.190766496255097	cycling_ta	ILC3
CCL5	0.5138497468360639	CD4	1.0611000720860089	cycling_ta	ILC3
CCL5	0.5138497468360639	CXCR5	2.305399132315454	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR9	1.4973550128068265	cycling_ta	ILC3
ICAM1	0.592056900084828	CAV1	4.048508656284409	cycling_ta	ILC3
ICAM1	0.592056900084828	CDH5	1.0229107118811887	cycling_ta	ILC3
ICAM1	0.592056900084828	ITGAL	3.2521892940822874	cycling_ta	ILC3
ICAM1	0.592056900084828	IL2RA	5.139722866216233	cycling_ta	ILC3
ICAM1	0.592056900084828	IL2RG	7.952658021474174	cycling_ta	ILC3
ICAM1	0.592056900084828	ITGAX	2.3606828554759844	cycling_ta	ILC3
ICAM1	0.592056900084828	ITGAM	1.794956098702077	cycling_ta	ILC3
TNFSF10	0.908176270717715	TNFRSF10D	1.3528083025755462	cycling_ta	ILC3
TNFSF10	0.908176270717715	RIPK1	2.7216684055993947	cycling_ta	ILC3
TNFSF10	0.908176270717715	TNFRSF10B	2.3060088181684266	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR1	2.3158520640809317	cycling_ta	ILC3
CXCL11	0.9994205319382329	CXCR2	0.4950246670333353	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR4	2.053580535911627	cycling_ta	ILC3
CXCL11	0.9994205319382329	CXCR6	3.3581576922747987	cycling_ta	ILC3
CXCL11	0.9994205319382329	GRM7	2.4196796252854	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR7	3.251354944214963	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR6	6.685479878472441	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR10	2.2017770885103003	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR5	0.4980835468396522	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR2	1.567722680534157	cycling_ta	ILC3
CXCL11	0.9994205319382329	CXCR4	12.190766496255097	cycling_ta	ILC3
CXCL11	0.9994205319382329	CXCR5	2.305399132315454	cycling_ta	ILC3
CXCL11	0.9994205319382329	CCR9	1.4973550128068265	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR1	2.3158520640809317	cycling_ta	ILC3
CXCL10	1.38397576482118	CXCR2	0.4950246670333353	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR4	2.053580535911627	cycling_ta	ILC3
CXCL10	1.38397576482118	CXCR6	3.3581576922747987	cycling_ta	ILC3
CXCL10	1.38397576482118	GRM7	2.4196796252854	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR7	3.251354944214963	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR10	2.2017770885103003	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR6	6.685479878472441	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR5	0.4980835468396522	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR2	1.567722680534157	cycling_ta	ILC3
CXCL10	1.38397576482118	CXCR4	12.190766496255097	cycling_ta	ILC3
CXCL10	1.38397576482118	CXCR5	2.305399132315454	cycling_ta	ILC3
CXCL10	1.38397576482118	CCR9	1.4973550128068265	cycling_ta	ILC3
CCL5	0.5138497468360639	CCR1	0.3264162306757555	cycling_ta	IgA_plasma
CCL5	0.5138497468360639	XCR1	0.25116638833380683	cycling_ta	IgA_plasma
CCL5	0.5138497468360639	CXCR2	0.07291755740263084	cycling_ta	IgA_plasma
CCL5	0.5138497468360639	ACKR2	0.18328601682123485	cycling_ta	IgA_plasma
CCL5	0.5138497468360639	CCR4	0.3785268281977453	cycling_ta	IgA_plasma
CCL5	0.5138497468360639	CX3CR1	0.04434544702697208	cycling_ta	IgA_plasma
