Gene	mean_expression	Log2_mean_expression	zscore
MEGF6	0.007884	0.011329604854794858	0.03675988659734043
RP11-46F15.2	0.004747	0.006832269766318218	0.022166034081752602
TPRG1L	0.189881	0.25081729681517373	0.8138974551817972
WRAP73	0.140183	0.18926539632354114	0.6141615359858598
TP73	0.009119	0.013096313777049786	0.04249285711035037
TP73-AS1	0.042048	0.05942173420664851	0.1928188479853518
SMIM1	0.048479	0.06829796596549059	0.22162222034571466
LRRC47	0.177571	0.2358140477445242	0.7652119114355216
CEP104	0.257248	0.3302692584138125	1.0717190732808473
DFFB	0.034979	0.04960149535434019	0.16095217257447475
C1orf174	0.188542	0.24919288529221253	0.8086262397343515
LINC01134	0.006847	0.00984446873536471	0.03194061983910617
NPHP4	0.023177	0.03305573934891293	0.10726119377220414
KCNAB2	0.002248	0.0032395385732825826	0.010507621237742367
RPL22	8.080516	3.1827742809401527	10.328097968726626
RP1-120G22.11	0.014676	0.021019128578698528	0.06820239141208347
RNF207	0.410095	0.4957923622070166	1.608841550738623
ICMT	0.474133	0.5598666938931587	1.8167627592468267
LINC00337	0.003066	0.004416535900287731	0.014326977604041611
GPR153	0.100759	0.1384986400524916	0.44942341015378034
ACOT7	0.086482	0.11966427325288376	0.38830588924629006
RP1-202O8.3	0.010217	0.01466522485575121	0.04758397361427893
HES2	0.026548	0.03780108749808249	0.12265984867820448
ESPN	0.025113	0.035782949295648216	0.116110990142432
TNFRSF25	0.084378	0.1168677490030699	0.3792311679602067
PLEKHG5	0.048655	0.06854011961689534	0.22240800895278706
NOL9	0.161885	0.21646728204702653	0.7024316560868921
ZBTB48	0.083291	0.11542084023526908	0.37453594895931425
KLHL21	0.146518	0.19725900499012886	0.6401007963817358
PHF13	0.0754	0.1048733767260183	0.34030942951184084
THAP3	0.061801	0.08651340529942914	0.28073132160598585
DNAJC11	0.1567	0.21001473770927276	0.6814931494906743
RP11-242F24.1	0.000481	0.0006937694764811483	0.0022466004317419227
RP11-312B8.1	0.006739	0.009689708953994146	0.03143842434327718
CAMTA1	0.987587	0.9910180109487055	3.215848797806032
VAMP3	0.455062	0.5410806274887783	1.7558019731234977
PER3	0.397913	0.48327457646856214	1.568221335590142
RP3-467L1.4	0.000478	0.0006894434656806927	0.00223256252654681
TNFRSF9	0.000324	0.0004673574854231537	0.0015118935130319395
PARK7	2.345805	1.742353364763321	5.653932046575378
ERRFI1	0.126407	0.1717282046719269	0.5572533484778776
SLC45A1	0.001532	0.0022085175098525505	0.007161957851726125
RERE	0.887796	0.9167028718556347	2.9746961689128555
RP5-1115A15.1	0.001583	0.0022819805382867132	0.007400345381502064
ENO1	2.039672	1.6039156560690724	5.20470167713806
ENO1-AS1	0.011964	0.017157967951912018	0.05567292504639092
SLC2A5	0.000758	0.0010931485899987688	0.0035425856687362634
GPR157	0.27175	0.3468150942005417	1.1254103109734455
RP3-510D11.1	0.023151	0.03301907848998391	0.10714222928372834
RP3-510D11.2	0.034471	0.048893201754115254	0.1586537598175728
H6PD	0.740529	0.7995258518712126	2.5944567350644907
SPSB1	0.093872	0.12944393029761225	0.42004087669018564
SLC25A33	0.162227	0.21689187579082672	0.7038094628000139
TMEM201	0.033206	0.047127926564206474	0.15292544176607503
PIK3CD	0.012876	0.018457564923784756	0.05989011726446947
C1orf200	7.9e-05	0.00011396840653735439	0.00036514593998736604
RP11-558F24.4	0.015442	0.022107838154954845	0.07173525402418975
CLSTN1	1.012037	1.0086568355737093	3.2730867843161326
CTNNBIP1	0.609454	0.6865713435628726	2.2279193517491143
LZIC	0.230089	0.2987627019169562	0.9694802963733203
NMNAT1	0.090404	0.12486275959763352	0.40517497761241245
RBP7	0.023832	0.03397900376448996	0.11025718683225998
UBE4B	0.218998	0.28569575894217036	0.9270780659742031
KIF1B	0.279109	0.3551392095354471	1.1524220655192916
PGD	1.787891	1.479174156316256	4.799915506183101
APITD1	0.081609	0.11317906135676169	0.36726137642205225
DFFA	0.342378	0.42479097700555346	1.3784420533368016
PEX14	0.10508	0.14415081434569552	0.4677647159281195
CASZ1	0.392518	0.47769597628552096	1.5501187778057919
RP4-734G22.3	0.007186	0.010330134683717952	0.03351660585808682
TARDBP	0.572615	0.6531655203562904	2.1195174543037103
RP4-635E18.8	0.060724	0.0850493163559416	0.27598035293440365
SRM	0.386607	0.47155894880664995	1.5302041234274162
EXOSC10	0.246024	0.317331856762815	1.029737204481844
RP4-635E18.7	0.002718	0.0039159257854728055	0.012702497764382793
RP4-635E18.6	0.005207	0.007492622919072308	0.02430888008497558
MTOR	0.163898	0.2189646309763897	0.710535553447903
UBIAD1	0.115912	0.15822326178238644	0.5134298083404338
FBXO2	0.228859	0.2973193895343468	0.9647967476424967
FBXO44	0.124055	0.1687126283399452	0.547467803177684
FBXO6	0.234355	0.30375737267567643	0.9856880031558213
MAD2L2	0.099743	0.1371664183451712	0.4451003506680608
DRAXIN	0.003496	0.005034866036190268	0.016333458916147174
AGTRAP	0.26096	0.3345225114179764	1.0855208794245104
C1orf167	0.036863	0.05222528443305295	0.16946636822444006
MTHFR	0.358345	0.4418499498150953	1.4337984206859387
CLCN6	0.071864	0.10012186570935137	0.32489077610060124
NPPA-AS1	0.009947	0.01427958521128731	0.04633257295483279
KIAA2013	0.419544	0.5054275673419819	1.640107791730407
PLOD1	0.064976	0.09082091864724072	0.2947092025666375
MFN2	0.31975	0.4002646660085412	1.2988541733144843
MIIP	0.088936	0.12291916507787688	0.39886801332947286
TNFRSF8	0.000141	0.00020340566100313483	0.0006553698337810603
TNFRSF1B	0.004786	0.006888267957541342	0.0223477482141827
VPS13D	0.651076	0.7234065298814321	2.347449532609919
DHRS3	1.957214	1.5642386484523363	5.075949786067689
RP11-474O21.5	0.017529	0.025069912486586274	0.08134718533142082
C1orf158	0.001021	0.0014722401859609904	0.004772737910570981
PDPN	0.005342	0.007686364858027993	0.024937572683498634
PRDM2	0.388679	0.47371315178257656	1.5371945121578148
KAZN	0.187186	0.2475459840578232	0.8032820451725541
TMEM51	0.178538	0.23699827664299397	0.7690547342514703
FHAD1	0.136186	0.18419903141999194	0.5977211817009421
RP3-467K16.2	0.005226	0.007519891876334444	0.024397367852221824
RP3-467K16.4	0.011591	0.016626106691559315	0.053947035238395495
EFHD2	3.547332	2.185020338867633	7.090386392650822
CTRC	0.001772	0.0025541932649749727	0.008283675688895306
CASP9	0.054975	0.07720881144111678	0.25053791421822325
DNAJC16	0.243165	0.3140177918720705	1.0189830637982786
AGMAT	0.027004	0.038441800710563245	0.12473896307457023
RP4-680D5.2	0.009389	0.013482269803345636	0.04374528442885198
DDI2	0.518735	0.6028701598081434	1.956309007608537
PLEKHM2	0.187812	0.2483065127963831	0.8057499609551356
RP11-288I21.1	8.4e-05	0.00012118129389154213	0.0003885517596978604
SLC25A34	0.003524	0.00507512020520474	0.016464083695972898
FBLIM1	0.189196	0.24998651569264754	0.8112015704108475
RP11-169K16.9	0.135255	0.1830163908334376	0.5938835129572131
SPEN	0.523704	0.6075826671302313	1.9716010940295365
ZBTB17	0.06759	0.094357697087481	0.3061860487259173
CLCNKB	0.002301	0.0033158278904158118	0.01075518007444323
FAM131C	0.006606	0.00949910233593557	0.030819905861172246
EPHA2	0.415307	0.5011150278540893	1.626113600945021
RP11-276H7.2	0.01226	0.017579895302982537	0.05704207931501392
RP11-276H7.3	0.019856	0.028365463224379734	0.09204124758802829
ARHGEF19	0.080498	0.11169640177377167	0.36245014602465075
C1orf134	0.007896	0.011346781670211947	0.03681562536395508
RSG1	0.015746	0.02253968325812115	0.07313659139870204
FBXO42	0.179263	0.2378855049863608	0.7719337902559742
SZRD1	0.526262	0.6100026382249195	1.9794539003143863
SPATA21	0.002701	0.0038914662429077817	0.012623126547924557
NECAP2	0.254586	0.3272113687311044	1.0617962211561025
RP4-798A10.2	0.019968	0.028523890465888595	0.09255534399213121
RP4-798A10.7	0.017036	0.02437074714256588	0.07907839376621414
NBPF1	0.317534	0.39784019222186506	1.2909867557939798
CROCCP2	0.123784	0.1683647650294723	0.5463389867233278
CROCC	0.041819	0.05910465335101471	0.19178992059799907
RP11-108M9.4	0.169891	0.22637411862493612	0.7345793411203005
RP11-108M9.6	0.01911	0.027309780541562637	0.08861555724625939
ATP13A2	0.46563	0.5515209393937456	1.7896807856114145
SDHB	0.805939	0.8527491630935445	2.7671663817973164
PADI2	0.018716	0.026751909699603508	0.08680526634506348
RP11-380J14.1	0.011989	0.01719360847916139	0.055788578558531435
PADI1	0.351976	0.4350695414216472	1.4117959952178036
PADI3	0.008827	0.012678793234002471	0.04113800293391306
PADI4	0.000156	0.00022504287349096224	0.0007255825890424762
RCC2	0.648609	0.7212492758835326	2.340449243313114
ARHGEF10L	0.149479	0.20098010949010467	0.6521757806111479
PAX7	0.241081	0.3115972770192853	1.0111284930183855
ALDH4A1	0.039551	0.05596053803487263	0.1815872662898184
IFFO2	0.066164	0.09242937410873947	0.29992864059409297
UBR4	0.426378	0.5123563565783029	1.6625917130387284
RP1-43E13.2	0.004171	0.00600496634594568	0.019481434454410227
EMC1	0.162047	0.2166684209762229	0.7030843519189987
MRTO4	0.291267	0.36878734282063386	1.1967102584954943
AKR7A3	0.054048	0.07594056696106222	0.2464224608371646
AKR7A2	0.391765	0.47691563219530086	1.5475865612063966
PQLC2	0.081131	0.1125413441639659	0.36519198410966647
CAPZB	1.422799	1.2766747210370504	4.142804831791355
MINOS1-NBL1	0.005606	0.008065162811016163	0.02616677205387253
MINOS1	2.057209	1.6122151825673077	5.231633640908073
NBL1	0.36529	0.44920742522914886	1.4576734286556319
TMCO4	0.410406	0.49611051714440874	1.609873963521318
OTUD3	0.081849	0.11349914782133248	0.36830005701050816
PLA2G2D	0.000252	0.00036351334954532946	0.0011749192885644976
PLA2G2F	0.000867	0.0012502746846590727	0.004052459851271212
PLA2G2C	6.8e-05	9.809992742065504e-05	0.000313652724712131
UBXN10-AS1	0.001879	0.0027082803485256077	0.008783688280275665
UBXN10	0.012166	0.017445918231021318	0.05660732371192751
CAMK2N1	0.007944	0.011415486886871827	0.0370385737943611
MUL1	0.094759	0.13061331021714193	0.423835514568967
CDA	0.003116	0.0044884483709002835	0.014560333573633512
PINK1	0.288457	0.3656443905759445	1.1865113783542174
PINK1-AS	0.017674	0.02527548488529337	0.08201426777224095
DDOST	0.994142	0.9957681456446563	3.2312629850565013
HP1BP3	1.141263	1.0984620052017897	3.564504562824046
RP5-930J4.4	0.020997	0.029978627144723873	0.09727596456459767
EIF4G3	0.565095	0.6462502302372579	2.097077337631451
ECE1	0.910655	0.9340672996533977	3.0310437377091946
RP5-1071N3.1	0.001993	0.0028724297900455218	0.009316353223609736
NBPF3	0.055431	0.07783226394161517	0.25256101760361716
ALPL	1.83964	1.5057080413020236	4.886017963867443
RP11-63N8.3	0.001676	0.0024159329018095897	0.007835020805705209
RAP1GAP	0.088635	0.12252032507672594	0.3975737775121268
USP48	0.441478	0.5275488184262274	1.7118912522537182
HSPG2	0.234615	0.3040612246560712	0.9866740028425719
LINC00339	0.045691	0.0644566005077328	0.20915698930419585
CDC42	3.376497	2.1297765815310656	6.911120398208351
RP1-224A6.9	0.001834	0.0026434793746825244	0.008573409117943388
WNT4	0.118906	0.16208883968323898	0.5259736087606214
ZBTB40	0.110567	0.15129643264350426	0.49095224754836836
C1QA	0.00184	0.0026521196727006735	0.008601446885307151
C1QC	0.002213	0.0031891566237846813	0.010344131809902285
C1QB	0.001598	0.002303586599460297	0.0074704570507476975
EPHB2	0.103724	0.14237945326412418	0.4620166491579691
KDM1A	0.327968	0.4092203825300658	1.3279154737324645
LUZP1	0.367669	0.4517191148440887	1.4658238615418284
RP5-1057J7.6	0.086846	0.12014753302756473	0.3898740672316221
HNRNPR	1.448851	1.2921049959922903	4.1928760745477
ZNF436	0.071795	0.10002899090243896	0.3245893973490009
C1orf213	0.024308	0.034649585708914576	0.1124332252648029
TCEA3	0.9064	0.9308508566408216	3.020606380023617
ASAP3	0.124319	0.16905142561526068	0.5485672003476448
E2F2	0.00874	0.012554371622591242	0.04073425480063747
ID3	0.404945	0.4905136537341954	1.5917121415641708
RPL11	14.851641	3.986560294243538	12.93638360932702
TCEB3	0.356858	0.44026974550604037	1.4286706576491275
RP5-886K2.3	0.028012	0.03985710523164181	0.12933162629377046
PITHD1	0.242121	0.31280571912770094	1.015049887701435
LYPLA2	0.35543	0.4387506083725612	1.4237410575991438
GALE	1.042549	1.0303706885100328	3.3435482378355337
HMGCL	0.244608	0.3156914246170778	1.0244140021129435
FUCA1	0.758481	0.814329747045186	2.642495375409249
CNR2	0.000756	0.0010902653825049795	0.0035332296603205215
PNRC2	0.062628	0.08763663310236618	0.28437619586484914
SRSF10	0.464382	0.550291945437467	1.7856927001813483
MYOM3	0.000576	0.0008307531096183924	0.002691112325947138
IL22RA1	0.001842	0.002654999760540502	0.008610792770445684
IFNLR1	0.03338	0.0473708672767708	0.15371378438663713
GRHL3	0.067352	0.09403603830597417	0.30514226596895033
STPG1	0.059947	0.08399212823300108	0.27254977743938286
NIPAL3	0.634833	0.7091432703551338	2.301165254960317
RCAN3	0.28035	0.3565382432265886	1.1569619298947909
RP4-594I10.3	0.04351	0.061444425970945446	0.19938248282952403
NCMAP	0.084326	0.11679856469563021	0.3790066648802039
SRRM1	2.328452	1.7348513631302618	5.62958805102008
CLIC4	0.136054	0.18403141202625603	0.5971772567625487
RUNX3	0.025827	0.03678744898926102	0.11937059168248625
RP11-84D1.1	0.000163	0.00023514012826489968	0.0007583481811284934
RP11-84D1.2	0.000387	0.0005582149731921877	0.0018067260639431596
SYF2	1.309985	1.2078834834613006	3.9195772635103996
C1orf63	1.376594	1.2488954648221937	4.052661144426119
RP3-465N24.6	0.003923	0.005648620107214293	0.0183250908975658
RHD	0.002714	0.003910170636294565	0.012683822305102996
TMEM50A	2.144389	1.652779707944881	5.363265527142649
RHCE	0.013864	0.019864141804200756	0.06445445928942181
TMEM57	0.437871	0.523934248789422	1.70016197365893
LDLRAP1	0.383048	0.4678512274647385	1.5181725675463797
RP11-70P17.1	0.039975	0.05654884778027982	0.18349633143374203
MAN1C1	0.201813	0.2652124326876053	0.8606096715791023
RP1-187B23.1	0.023725	0.033828220787981124	0.10976789606834302
SEPN1	0.287898	0.36501833823415747	1.184479838483753
RP1-317E23.3	0.007	0.01006368334469748	0.03265197125387217
MTFR1L	0.148504	0.19975588133065114	0.6482031601919418
AUNIP	0.003313	0.004771748626198039	0.015479642911742952
RP1-125I3.2	0.002994	0.004312975644872925	0.013990924571686353
PAQR7	0.058655	0.0822325129547205	0.2668398258013118
STMN1	0.134098	0.18154531224237197	0.5891098628790015
PAFAH2	0.111207	0.15212759265501513	0.49364936181408625
PDIK1L	0.181615	0.2407600456095983	0.7812616746764797
ZNF593	0.538998	0.6219913568175482	2.0183572925566073
CNKSR1	0.377819	0.4623863779163388	1.500439130575323
CEP85	0.034529	0.04897408750799988	0.1589162340916888
SH3BGRL3	1.538813	1.344154135076766	4.361775532653112
UBXN11	0.040511	0.05729221693443423	0.18590856436434217
CD52	0.003587	0.005165687979090434	0.016757976125322795
AIM1L	0.03771	0.05340332229195596	0.17328910111678336
ZNF683	0.000236	0.0003404358597980891	0.001100032833547134
LIN28A	0.001057	0.0015241233008823991	0.0049410986202615735
DHDDS	0.284224	0.3608968656250947	1.1711056597266905
RP3-476K8.3	0.000142	0.00020484815193175918	0.0006600507168936743
HMGN2	1.413076	1.2708733540519876	4.123979395726843
RPS6KA1	0.152847	0.20520105853361723	0.665872760401395
ARID1A	0.578734	0.6587681128013474	2.1376978669791207
PIGV	0.106666	0.1462198717573839	0.47447880729965936
ZDHHC18	0.205815	0.27000858132113614	0.8761731740585886
SFN	1.370794	1.2453703114534929	4.041222021624382
GPN2	0.134587	0.18216723894080733	0.5911280150366488
GPATCH3	0.051425	0.07234594375766266	0.2347579084194589
NUDC	0.75818	0.8140827791353601	2.6416939645334354
C1orf172	0.138592	0.18725086818187453	0.6076243920974015
TRNP1	0.317594	0.39790589051239844	1.2911999467490027
FAM46B	0.02639	0.03757901959645987	0.12193923832986055
SLC9A1	0.277996	0.3538833208004045	1.1483467065312185
WDTC1	0.193938	0.2557279208448086	0.8298324303255479
TMEM222	0.173079	0.2303001736992775	0.7473193899705233
SYTL1	0.491094	0.5763712093712923	1.8703199125366219
MAP3K6	0.15501	0.20790534245341516	0.6746481618134288
FCN3	0.000269	0.0003880327779301627	0.001254484834510059
CD164L2	0.008741	0.012555801817017945	0.04073889578160093
WASF2	1.440023	1.2868947468986334	4.175968816060972
RP1-159A19.4	0.001147	0.001653822925663238	0.0053619739071016715
AHDC1	0.136964	0.1851865745083392	0.6009257590563309
FGR	0.002303	0.003318706653584539	0.010764521661023995
IFI6	3.793551	2.2610947816591533	7.337247962105509
FAM76A	0.19749	0.26001360835339954	0.8437394864371837
STX12	0.41436	0.5001493790659254	1.6229800705944741
PPP1R8	0.167186	0.22303448383476746	0.7237422261122312
THEMIS2	0.003954	0.005693168200818908	0.018469649462833075
RPA2	0.209259	0.27412327518881996	0.8895253557996453
XKR8	0.041387	0.058506302283863505	0.1898482713646734
EYA3	0.158619	0.2124062288320238	0.6892535382656162
PTAFR	0.263315	0.33721441131558016	1.0942560946841016
DNAJC8	0.827411	0.8698011446262471	2.8225000624528715
ATPIF1	3.753578	2.24901383337492	7.2980452845108825
RP5-1092A3.4	0.033738	0.04787058217432594	0.1553353592462574
RP5-1092A3.5	0.000415	0.0005985942422530228	0.001937756793423598
SESN2	0.050058	0.07046901741653748	0.22866728237845357
MED18	0.10868	0.14884301831131044	0.48299091795667143
PHACTR4	1.110386	1.077506899100519	3.496505242810285
RCC1	0.235394	0.30497122901161366	0.989626967007363
TRNAU1AP	0.254121	0.32667654884046277	1.0600607305927185
SNHG12	0.225252	0.29307850168562233	0.9510350664286564
TAF12	0.177444	0.23565844595823368	0.7647069836336986
RAB42	0.007139	0.010262810228196669	0.03329813799762267
RNU11	0.009662	0.013872409278339421	0.04501128703852115
GMEB1	0.138251	0.18681872682419493	0.6062220933769834
YTHDF2	0.597309	0.6756434296216994	2.192458270637069
EPB41	0.215196	0.28118902611321556	0.9124537177904428
TMEM200B	0.00878	0.012611578293794676	0.04091989045064491
SRSF4	0.606259	0.6837045378669778	2.2186165671681
RP11-242O24.5	0.000993	0.0014318853621211917	0.004641786505833639
MECR	0.171833	0.22876698337901824	0.7423441873289587
PTPRU	0.431011	0.5170347619209438	1.6777731385352586
MATN1-AS1	0.009384	0.013475123407783078	0.04372209437500759
LAPTM5	0.005395	0.007762419396423555	0.025184369663187756
SDC3	0.01984	0.028342829341041514	0.09196780063582333
PUM1	0.832432	0.8737596621609848	2.835345451988188
NKAIN1	0.000552	0.0007961479459479929	0.0025788185686557163
SNRNP40	0.27373	0.34905949349425125	1.132693386758128
ZCCHC17	0.391879	0.47703379905482257	1.5479700126695772
FABP3	0.00115	0.0016581460456825301	0.00537600243171181
SERINC2	1.498783	1.3212256199451808	4.287372500268633
AC114494.1	0.000849	0.0012243284358041035	0.0039682642728513665
RP11-439L8.3	0.00094	0.0013554963549115642	0.004393904174831461
RP11-439L8.4	0.001355	0.001953528563494384	0.0063345187120918325
TINAGL1	0.093379	0.1287935717725022	0.4179304632540086
PEF1	0.28112	0.3574056164263109	1.1597765559574906
COL16A1	0.014665	0.021003488382743376	0.06815163897567524
BAI2	0.005048	0.007264404596541364	0.023568311620574232
SPOCD1	0.002574	0.0037087259499924926	0.012030134291178043
RP11-84A19.2	0.001598	0.002303586599460297	0.0074704570507476975
RP11-84A19.4	0.01084	0.01555465948222845	0.050470189007551416
PTP4A2	2.760871	1.9110668219719344	6.201407220975034
RP4-534N18.2	0.002355	0.003393552479798574	0.01100739636964281
KHDRBS1	1.133768	1.0934033235640637	3.548089140736987
RP11-277A4.4	0.012911	0.01850741648906366	0.060051885595500794
TMEM39B	0.061801	0.08651340529942914	0.28073132160598585
KPNA6	0.491914	0.5771643751712681	1.8728937355846118
TXLNA	0.295566	0.3735825125827052	1.2122705845370612
CCDC28B	0.029657	0.04216382594119659	0.13681693507499745
IQCC	0.014314	0.02050433490268912	0.06653188591586451
DCDC2B	0.001493	0.002152337375703495	0.006979653314495173
TMEM234	0.082051	0.11376849889957652	0.36917410126860223
EIF3I	0.872464	0.904937981690307	2.9365190999248654
LCK	0.002156	0.003107102254202234	0.010077865377806965
HDAC1	0.59084	0.6697887427625061	2.1734598115791828
MARCKSL1	1.033459	1.023935902482864	3.3226673569577705
TSSK3	0.007245	0.010414643914797928	0.033790838315825404
FAM229A	0.055	0.07724299893246035	0.2506488526287998
BSDC1	0.391054	0.476178425645833	1.5451943259282148
ZBTB8B	0.004777	0.006875345490947381	0.02230581480964429
ZBTB8A	0.113503	0.15510544504019944	0.5033124929056348
ZBTB8OS	0.654293	0.7262147799811792	2.3565623042794357
RBBP4	0.924794	0.9447040504405625	3.065559994376546
SYNC	0.207775	0.27235171574058514	0.8837766453296652
KIAA1522	1.526257	1.3370014141710849	4.338564953070074
YARS	0.249811	0.3217099429044744	1.0439440941609404
S100PBP	0.162315	0.21700110777171475	0.7041639205817233
FNDC5	0.00085	0.0012257699063156742	0.003972941844710607
HPCA	0.003249	0.004679718095720559	0.015181003837202793
TMEM54	1.188802	1.1301414535878938	3.6673043739180824
RNF19B	0.23478	0.3042540206098177	0.9872996257190588
AK2	0.828508	0.8706669387028411	2.825309564260966
ADC	0.012418	0.017805062778426355	0.057772747780513424
TRIM62	0.042205	0.059639081257940194	0.19352413917421074
ZNF362	0.106698	0.1462615876625054	0.4746141754132023
PHC2	0.310769	0.3904134583143933	1.2668870040107807
ZSCAN20	0.018095	0.02587218777336442	0.08395056866439525
CSMD2	0.001507	0.0021725048550571787	0.007045096785686134
SMIM12	0.29493	0.3728741122883668	1.2099718255577574
GJB5	0.18639	0.2465783425788068	0.800142048540123
GJB4	0.104231	0.14304200879499912	0.4641666418782694
GJB3	0.191965	0.2533418741660448	0.8220897087715304
DLGAP3	0.006717	0.009658181777933907	0.03133611865588577
RP11-244H3.4	0.013329	0.01910265351493053	0.06198342976475252
ZMYM6NB	0.005039	0.007251485498643632	0.0235263891474552
