Gene	mean_expression	Log2_mean_expression	zscore
PHF13	0.065104647	0.09099518283710838	-0.02400208918504986
THAP3	0.27691823	0.3526661421505754	0.40176070369902167
DNAJC11	0.228344578	0.2967153255603144	0.3107235630162574
CAMTA1	0.424435905	0.5103907065202903	0.6583931217887475
VAMP3	0.539707054	0.6226558886188522	0.8410589307853924
PER3	0.38300682	0.4678082708455431	0.5891075702386118
TNFRSF9	1.491152758	1.316813490648178	1.9705173931119957
PARK7	1.382440566	1.2524402241219623	1.8657761493179552
ERRFI1	0.663149606	0.7339179498196559	1.02209256953223
RP11-431K24.1	0.019883003	0.02840366134103468	-0.12584426942908516
RERE	0.920614301	0.9415678251441162	1.3599580747152558
ENO1	2.267346522	1.7081194694867032	2.607208323047955
SLC2A5	0.016303641	0.023331500455161195	-0.13409714315413557
GPR157	0.036932934	0.0523225875797835	-0.08692596964940577
MIR34AHG	0.076299632	0.10607976695014745	0.0005419208889472062
RP3-510D11.2	0.00634392	0.009123433259724744	-0.15721497933467593
H6PD	0.243376127	0.3142627843021752	0.33927489733915706
SPSB1	0.168498337	0.22465568088705382	0.19347587282237563
SLC25A33	0.172082872	0.22907457897229797	0.20066582769998134
TMEM201	0.024809474	0.03535571805765273	-0.1145326317459369
PIK3CD-AS2	0.006676914	0.009600734625625898	-0.15643836597595004
CLSTN1	0.554034862	0.6360188683983703	0.8628017317714404
CTNNBIP1	0.108543924	0.1486659354569304	0.06983354610120074
LZIC	0.441218887	0.5272894633460437	0.6858889582441123
NMNAT1	0.229602547	0.2981920585444315	0.31312634382659765
RBP7	0.003137993	0.004520078655147766	-0.16470506198741905
UBE4B	0.145219266	0.19562384608285802	0.1462383990835493
KIF1B	0.723104567	0.7850102545023926	1.1052244630892327
PGD	0.286439734	0.36338387254324445	0.4191994398787396
APITD1	0.020713243	0.029577615472517613	-0.123934137746726
DFFA	0.345674821	0.4283298283667378	0.5248725019964622
PEX14	0.120405513	0.16402098738099444	0.0948176322574247
CASZ1	0.532625995	0.6160056806957297	0.8302384289381982
RP4-734G22.3	0.019460528	0.027805917423098736	-0.12681685393214803
TARDBP	0.49611905	0.5812249787088591	0.7736470178956796
MASP2	0.015926131	0.02279550613143432	-0.13496925537032758
RP4-635E18.8	0.003137993	0.004520078655147766	-0.16470506198741905
SRM	0.33963282	0.4218376265373997	0.5143090906416898
EXOSC10	0.302016196	0.38074739454314566	0.4474514921522434
RP4-635E18.6	0.003137993	0.004520078655147766	-0.16470506198741905
MTOR	0.366476482	0.45046063030097105	0.5608813585581709
UBIAD1	0.051417708	0.0723359381284273	-0.05436240185069203
FBXO2	0.228774225	0.297219859245697	0.31154448587126654
FBXO44	0.067325893	0.09400075013480984	-0.019111753894394064
FBXO6	0.209641332	0.27457934068078693	0.27470627332437014
MAD2L2	0.038181515	0.054058705638328375	-0.08410114539178898
AGTRAP	0.099553259	0.13691748562470457	0.05071773429789437
MTHFR	0.331312623	0.41284938920074304	0.4996843992292375
CLCN6	0.119904359	0.1633755298827991	0.09376741335716685
NPPA-AS1	0.002723645	0.00392404770068914	-0.1656748593408642
KIAA2013	0.35394291	0.43716690789642676	0.5392512457109749
PLOD1	0.09938564	0.13669754035870643	0.05035986305769757
MFN2	0.289027635	0.3662831934513752	0.42391690249114283
MIIP	0.17725815	0.23543071025594475	0.2110078397228799
TNFRSF1B	0.336597976	0.4185655946393994	0.5089851928619996
VPS13D	0.58581098	0.6652208199271048	0.9103160011162672
DHRS3	0.658684278	0.7300393028633424	1.015781653085621
PRDM2	0.688741838	0.7559487967572487	1.0579387900924353
KAZN	0.038233607	0.05413109277256709	-0.08398336484585751
TMEM51-AS1	0.035745764	0.050669919985292834	-0.08961501230276503
TMEM51	0.348508	0.4313640803618681	0.5298095099363198
RP3-467K16.4	0.009946785	0.014279278086787863	-0.1488259441165278
EFHD2	1.264809134	1.1793894727729044	1.7469158371218434
CASP9	0.076532498	0.10639187175388037	0.0010497441997895744
DNAJC16	0.194194598	0.25603794773681343	0.2445377163530544
AGMAT	0.132049846	0.17893748378266702	0.11908814811705175
RP4-680D5.2	0.013810247	0.01978765102993976	-0.13986331312883032
DDI2	0.233052059	0.30223371107542624	0.31970248538230583
PLEKHM2	0.716457063	0.779433768875864	1.0961510064815223
SLC25A34	0.006244759	0.008981269006732706	-0.15744629369054092
TMEM82	0.053816597	0.07562380661282798	-0.049012736483825654
FBLIM1	1.474215349	1.3069710740464848	1.9545028732277105
UQCRHL	0.05678196	0.07967774410400269	-0.04241660616447936
FLJ37453	0.087397829	0.1208798528972999	0.024623026198899813
SPEN	4.245392605	2.3910507590921166	3.71840053930761
ZBTB17	0.322056496	0.4027838294609447	0.48330680487179795
EPHA2	1.545957358	1.3482082558782644	2.0215995726605818
ARHGEF19	0.016225718	0.023220880527111163	-0.1342771319830021
RSG1	0.027679703	0.03939068973025302	-0.10796736056322069
FBXO42	0.437886231	0.5239495308083151	0.6804545798589886
SZRD1	0.631814985	0.706477493979684	0.9774444161907553
SPATA21	0.002752546	0.003965629176018073	-0.16560720244414656
NECAP2	0.453016187	0.5390507750798715	0.70502569754798
RP4-798A10.2	0.03770193	0.053392102785301446	-0.08518576973525402
NBPF1	0.313668998	0.3936018090692727	0.46836681055017537
CROCC	0.044079209	0.062231166023384604	-0.07080379834416459
RP11-108M9.4	0.03737879	0.05294277811586748	-0.08591686242766375
ATP13A2	0.268090002	0.3426571436091076	0.38547513962967095
SDHB	0.42998383	0.5159988333598137	0.6675180615692572
PADI2	0.148402197	0.19962799566989972	0.15275351988937858
RCC2	0.371829098	0.45610076225023893	0.5700583736050654
ARHGEF10L	0.389560693	0.4746288497078457	0.600205281322482
ACTL8	0.003591374	0.005171975759180695	-0.16364436525433754
ALDH4A1	0.025640987	0.0365258216715774	-0.11262876521089848
IFFO2	0.205143275	0.26920467329712294	0.2659611936177971
UBR4	1.518530727	1.3325823325129154	1.9961747536784584
EMC1	0.174767655	0.23237544944964952	0.20603664850895848
MRTO4	0.46067225	0.546632498234033	0.717361860618803
AKR7A3	0.469296426	0.5551254845112958	0.7311807328651563
AKR7A2	0.461180925	0.5471348252596465	0.7181791930347786
PQLC2	0.07345202	0.1022577086116739	-0.005676920655501577
CAPZB	0.892834619	0.9205483652035292	1.3257574741109739
MINOS1	1.028390849	1.0203356708738711	1.4881206269348446
NBL1	0.489311874	0.5746458976133947	0.7629422459593328
TMCO4	0.143045279	0.19288255359168843	0.14177806328543602
RNF186	0.164909996	0.22021849278466976	0.18625615839942408
OTUD3	0.507128094	0.5918020398455242	0.7908568722175623
UBXN10	0.002752546	0.003965629176018073	-0.16560720244414656
CAMK2N1	1.653638004	1.407971578901869	2.118840013056878
MUL1	0.114431484	0.15630792145906447	0.08226776238559881
CDA	0.306139572	0.38530906922229763	0.45487375772087946
PINK1	0.183848702	0.24348471371872799	0.22411244642898637
PINK1-AS	0.002723645	0.00392404770068914	-0.1656748593408642
DDOST	0.490065312	0.5753755677568704	0.7641294866030229
KIF17	0.003591374	0.005171975759180695	-0.16364436525433754
HP1BP3	1.142890811	1.0995583407087874	1.6170232199361563
EIF4G3	1.17582363	1.1215616179684302	1.6528245820867251
ECE1	1.864587405	1.5183273583099088	2.2983990477122282
NBPF3	0.057063783	0.08006243125372875	-0.041790684680170616
RAP1GAP	0.056738195	0.07961799586992611	-0.04251382205376672
USP48	0.473150749	0.5589050703646775	0.7373304677577974
LDLRAD2	0.039187317	0.05545572830329869	-0.08182806062487157
HSPG2	1.089584213	1.063215902345064	1.5578907197208
LINC00339	0.023742085	0.03385229779996814	-0.1169788352125718
CDC42	2.019896797	1.5944992472323432	2.422337738700173
WNT4	0.104753619	0.14372465714588123	0.06179363040077509
ZBTB40	0.203544777	0.2672898172209196	0.262845546114863
EPHB2	0.302249381	0.3810057513305484	0.44787186248165933
KDM1A	0.203764752	0.26755347824055986	0.2632745469195042
LUZP1	0.945400753	0.9600673813351875	1.39005855942969
HTR1D	0.036804621	0.05214405338815297	-0.08721646125097038
LINC01355	0.050242475	0.07072244893409435	-0.05698769763234781
HNRNPR	0.914733875	0.9371438888093184	1.352759922140791
ZNF436	0.072548095	0.10104234223508836	-0.007654433881386788
ZNF436-AS1	0.006312034	0.009077720753336255	-0.15728935780006148
TCEA3	0.043933087	0.062029242418324845	-0.07113234667931428
ASAP3	0.004704775	0.006771638504728879	-0.16104156638049955
E2F2	0.009946785	0.014279278086787863	-0.1488259441165278
ID3	0.325982131	0.40706133375262143	0.49026669900210607
RPL11	13.76605465	3.88421249802272	6.1479124494663475
TCEB3	0.849568064	0.8871883925346008	1.2714777207469623
TCEB3-AS1	0.00673017	0.009677055174734906	-0.15631418540112296
PITHD1	0.170724335	0.22740141115328993	0.19794342928995667
LYPLA2	0.328686077	0.4100002854621592	0.4950486445847844
GALE	0.385424045	0.4703276181411629	0.5932067807266319
HMGCL	0.184422853	0.2441842321628025	0.22525062747591829
FUCA1	0.225593902	0.29348102419645605	0.3054610562966812
PNRC2	2.002561291	1.5861936958290768	2.4088238402867814
SRSF10	1.427240817	1.2793172515695177	1.9095075526823793
MYOM3	0.025173278	0.035867779177829066	-0.11369946106002805
IL22RA1	0.072816034	0.10140270462145	-0.0070680910313042095
IFNLR1	0.053237374	0.07483062126283767	-0.050303322228505296
GRHL3	0.023757032	0.033873361508955764	-0.11694456261468553
STPG1	0.114705242	0.15666227326385307	0.08284432546491849
NIPAL3	0.146362257	0.19706301599034348	0.14858006130259474
RCAN3	0.100056888	0.137578132762049	0.0517926681424624
RP4-594I10.3	0.0069056	0.009928433299254025	-0.15590517000007878
NCMAP	0.008131017	0.01168314408906992	-0.15305009365329603
SRRM1	2.427708696	1.7772445071476954	2.7196811368824627
CLIC4	0.199892132	0.26290471614757804	0.2557105820937763
RP4-706G24.1	0.00540906	0.0077825947010977305	-0.1593966473769588
SYF2	0.660675172	0.7317699098002659	1.018597510239897
RSRP1	1.050039924	1.0356520061189918	1.5130417174823798
TMEM50A	0.698540145	0.7642953167204856	1.0715193481327079
TMEM57	0.151777285	0.203861775036052	0.15964226953174354
LDLRAP1	0.03690912	0.05228945454572345	-0.0869798801527155
SEPN1	0.118384194	0.16141587652077108	0.09057887653714392
RP1-317E23.3	0.00294083	0.004236494500825052	-0.16516647957032118
MTFR1L	0.164888843	0.2201922953914099	0.18621353282358688
AUNIP	0.009244762	0.013276099222451538	-0.1504582086833055
PAQR7	0.033490977	0.047525793219888035	-0.09473079663103921
STMN1	0.172286825	0.22932559909322278	0.20107426059614777
PAFAH2	0.177987936	0.2363247643278854	0.21246254818444374
PDIK1L	0.052556232	0.07389731021372717	-0.05182190541382095
ZNF593	0.44991691	0.5359702264707877	0.7000133607458381
CNKSR1	0.263479301	0.33740202946728604	0.3769245840777031
CEP85	0.017900596	0.02559668060809134	-0.13041148605704142
SH3BGRL3	4.508228745	2.4615884727671298	3.833171907352138
UBXN11	0.136079354	0.1840636091594073	0.127428827047572
AIM1L	0.254525727	0.3271420569047073	0.3602306621208364
DHDDS	0.244258017	0.3152856826137922	0.34093924726600067
HMGN2	1.037688495	1.0269335210484978	1.4988559378946464
RPS6KA1	0.707061969	0.7715154313862994	1.0832671408305503
RP5-968P14.2	0.010816658	0.015521344836526724	-0.1468049869201132
ARID1A	1.641488467	1.4013511109547374	2.1080679008944676
PIGV	0.077750834	0.10802367892299194	0.0037048450164488137
ZDHHC18	0.064346181	0.08996746698777484	-0.025674277690230122
SFN	1.4516727	1.293766391098597	1.9330176357913833
GPN2	0.229042928	0.29753530702963255	0.31205774851932605
GPATCH3	0.132323762	0.1792865227004071	0.11965606663897005
NUDC	1.154980734	1.1076749713622138	1.6302297268595003
NR0B2	0.328196524	0.409468628027932	0.494183588887935
KDF1	0.265663409	0.3398937849156512	0.38097890008458235
TRNP1	0.240839325	0.31131631447460045	0.334480719084802
FAM46B	0.012738529	0.018261744122313028	-0.14234610444956675
SLC9A1	0.179987201	0.2387712111515483	0.21644314287870364
WDTC1	0.16629296	0.2219302232313493	0.18904130176250525
TMEM222	0.107357852	0.14712151649893987	0.0673206339665781
SYTL1	0.044138282	0.06231279001565609	-0.07067098857801005
MAP3K6	0.015655215	0.02241073278944246	-0.135595317097405
WASF2	1.154895135	1.1076176642579842	1.6301364829136955
AHDC1	0.254579295	0.32720365838195503	0.3603308934077456
IFI6	6.941811411	2.989468102533818	4.692080767799411
FAM76A	0.293363652	0.371127971338694	0.4317998030989125
STX12	0.459531014	0.5455048674133963	0.7155271012370357
PPP1R8	0.20631194	0.27060302174785944	0.2682364355604747
THEMIS2	0.228042244	0.29636018950373894	0.3101457238869245
RPA2	0.062806185	0.08787852872847142	-0.029073172966102043
SMPDL3B	0.123235874	0.16766091840415542	0.10074013585657225
XKR8	0.020731528	0.02960345959938105	-0.12389208696790861
EYA3	0.280966726	0.357233001161014	0.4091914046529736
PTAFR	0.577286108	0.6574443780447807	0.8976630127097369
DNAJC8	0.691969617	0.7587036619584614	1.0624212099420234
ATPIF1	2.082062243	1.6238959977257292	2.4701689639328777
RP5-1092A3.4	0.040530868	0.05731976416019084	-0.07879510230749205
SESN2	0.257459463	0.33051189229997174	0.36571369521404495
MED18	0.141417547	0.19082664683323738	0.1384329133089774
PHACTR4	2.241584317	1.696699099414245	2.588626327282828
RCC1	0.131718642	0.17851533251210672	0.11840126905166032
TRNAU1AP	0.123745957	0.16831592523779335	0.10180589240662852
SNHG12	0.284766761	0.36150647358992355	0.41614473857057505
TAF12	0.108772329	0.14896315851794759	0.07031715544363691
RAB42	0.006070803	0.008731839479975344	-0.15785213854324676
RNU11	0.029311302	0.04167937283480604	-0.10424346199542521
GMEB1	0.207480062	0.27199936737061	0.2705084187172358
YTHDF2	1.256211435	1.1739022724941022	1.7379876560124585
EPB41	0.833142617	0.874319030741267	1.2505380817662322
TMEM200B	0.020906463	0.029850690360865757	-0.12348981970916215
SRSF4	1.532807207	1.340737265723695	2.009443582396456
MECR	0.056257068	0.07896099529724306	-0.04358282260119421
PTPRU	0.026819319	0.038182344737792966	-0.10993344934933227
RP11-111I12.1	0.008547053	0.012278393367053235	-0.1520815681595946
SDC3	0.016058446	0.0229833916073041	-0.13466354836654487
PUM1	1.288065336	1.194128249046974	1.7708971859371851
SNRNP40	0.208434793	0.2731396275481859	0.27236372722794305
ZCCHC17	0.236302517	0.30603180665168966	0.3258823373018051
SERINC2	0.900252042	0.9261907846761596	1.3349382111694286
TINAGL1	0.623803247	0.6993768346328604	0.9658909883180032
PEF1	0.25155661	0.3237235480132042	0.3546684327585714
COL16A1	0.399237516	0.4846408760628593	0.6164957719238215
ADGRB2	0.046103589	0.06502571959339692	-0.06625680185684225
SPOCD1	0.003591374	0.005171975759180695	-0.16364436525433754
RP11-84A19.4	0.010931949	0.015685885327429976	-0.14653726436070774
PTP4A2	2.312666421	1.7279929341769005	2.6395442836489367
KHDRBS1	1.314305964	1.2105796092879293	1.7976650668717302
TMEM39B	0.080216334	0.11132026862438256	0.009068700607987895
KPNA6	0.839517209	0.8793271730343593	1.2586867913343942
TXLNA	0.285739111	0.3625979354731255	0.4179206477541459
CCDC28B	0.035856311	0.05082389319352739	-0.08936448368721188
RP4-622L5.7	0.036476382	0.051687242390707426	-0.08795973488975266
IQCC	0.014309222	0.020497538966577928	-0.13870825996079533
DCDC2B	0.003303928	0.004758703655602763	-0.1643167970958459
TMEM234	0.074194837	0.10325569246682141	-0.004053108847971924
EIF3I	0.697218551	0.7631723528253297	1.0696921822692742
HDAC1	0.409532256	0.4952164931894772	0.6337032767081315
MARCKSL1	1.327789096	1.218960352087117	1.8113013086235357
TSSK3	0.013948947	0.019985013520589893	-0.13954218614763902
FAM229A	0.03397266	0.04819803884057778	-0.09363699098397817
BSDC1	0.676207626	0.7452008617152142	1.040450908161482
ZBTB8A	0.093081457	0.12840091540240697	0.03686048879708603
ZBTB8OS	0.804953547	0.8519617078187501	1.214160654657484
RBBP4	0.541820871	0.6246351624439125	0.8442793919089765
SYNC	0.127970685	0.17372957380524073	0.1106143980956686
KIAA1522	0.960618967	0.9713091847739734	1.4083500108070568
YARS	0.52233921	0.6062898582231554	0.8144298893817181
S100PBP	0.274984269	0.3504794469463328	0.39820274885455903
FNDC5	0.02485265	0.03541649861300881	-0.11443373617468458
TMEM54	1.107523161	1.0755484860078015	1.5779569711592467
RNF19B	0.646185973	0.7191273291793061	0.9980268651497262
RP1-117O3.2	0.060606139	0.08488900422228239	-0.03393740515483965
AK2	0.481924209	0.5674716648529886	0.7512691073547093
AZIN2	0.021863897	0.031203055180690817	-0.12128939737648317
TRIM62	0.0118671	0.017019816947542905	-0.14436683454462987
ZNF362	0.026198545	0.03730988511207702	-0.11135302165455864
PHC2	0.284519269	0.36122853218675166	0.4156925022644023
ZSCAN20	0.038847823	0.054984334624586136	-0.08259506163149119
SMIM12	0.262628837	0.3364306060961684	0.3753439886281926
GJB4	0.024307338	0.03464865330925979	-0.11568309132622613
GJB3	0.115181561	0.15727861223559647	0.08384716583612839
RP11-244H3.4	0.01003987	0.014412242596869023	-0.14860959859115827
ZMYM6	0.090292861	0.12471570597715503	0.030864313060296047
ZMYM1	0.161690236	0.21622542626095317	0.17975907076016165
SFPQ	2.179000516	1.6685732506471946	2.5428629764138115
ZMYM4	0.800074545	0.8480566529299176	1.2078067700682384
KIAA0319L	0.423802384	0.5097489220013467	0.6573488791646057
NCDN	0.070201272	0.09788214878467467	-0.012796360188502345
PSMB2	0.832586358	0.8738811848926606	1.249825666174359
C1orf216	0.056229944	0.07892394734374653	-0.04364310303962233
CLSPN	0.030845037	0.043827474166188915	-0.10074830294282304
AGO4	0.070885897	0.09880476897532481	-0.01129517201625331
AGO1	0.18330964	0.2428276371947148	0.2230433223017374
AGO3	0.805635809	0.8525069351590271	1.2150477898434524
ADPRHL2	0.549992157	0.632260915444137	0.8566871956015912
TRAPPC3	0.463296261	0.5492218890971405	0.7215750384534302
MAP7D1	0.31088449	0.3905405665314141	0.46338588650711837
THRAP3	1.066337365	1.047075818132323	1.5316293136028645
SH3D21	0.050198615	0.07066219815648035	-0.05708573120633583
EVA1B	0.159743292	0.213805501608036	0.1758216300846728
RP11-268J15.5	0.002941393	0.004237304356257878	-0.16516516186081373
STK40	0.339050284	0.42121013774611027	0.5132881084853825
LSM10	0.325258239	0.40627350973160187	0.48898483663430464
OSCP1	0.002723645	0.00392404770068914	-0.1656748593408642
MRPS15	0.552076325	0.6341995053288245	0.8598414602006392
LINC01137	0.075345314	0.10480001125544458	-0.0015403596981517376
ZC3H12A	2.368854635	1.7522581779731248	2.6790260740463077
MEAF6	0.378149716	0.46273262447034563	0.5808490253008559
SNIP1	0.551534532	0.633695806818771	0.8590218962529448
GNL2	0.361742113	0.44545351133569927	0.5527343140387864
C1orf109	0.110316269	0.1509706808339577	0.07358357946823664
CDCA8	0.138022592	0.18652919827967962	0.131440568024507
EPHA10	0.102742554	0.14109601901680766	0.05751659364342054
MANEAL	0.00875133	0.012570575642475091	-0.15160616064039104
YRDC	0.385019294	0.4699060738659713	0.5925208892987073
C1orf122	0.71927051	0.78179655629467	1.0999954796055615
MTF1	0.323667736	0.40454102563198846	0.4861659251631427
INPP5B	0.025912553	0.036907763371975044	-0.11200731082594555
SF3A3	0.306119465	0.3852868598864112	0.45483762108233183
UTP11L	0.265972546	0.3402461186848023	0.38155217963373345
RRAGC	0.385246308	0.47014252193254563	0.5929056121180102
RP5-864K19.4	0.029793758	0.04235543051142047	-0.10314345378166982
MYCBP	0.125401929	0.1704403413678453	0.10526251345143982
RP5-864K19.6	0.013720244	0.019659567252726995	-0.1400717172515206
RHBDL2	0.058028253	0.08137815289500394	-0.03964988417973652
AKIRIN1	0.866680036	0.9004746592000654	1.2930957024188003
NDUFS5	2.243540992	1.6975696717687596	2.590042828823688
MACF1	3.568812787	2.1918193274664133	3.39423261871832
RP11-69E11.4	0.020011206	0.02858500195345923	-0.1255492115219649
PABPC4	0.398985306	0.48438080948461026	0.6160726196069514
HEYL	0.006668667	0.00958891558560159	-0.15645759664450862
PPIE	0.269637667	0.34441683510362886	0.3883383200425352
BMP8B	0.016042605	0.02296089889501316	-0.13470014608464723
OXCT2	0.010931949	0.015685885327429976	-0.14653726436070774
RP1-118J21.25	0.00581852	0.008370022922029116	-0.1584408474646611
TRIT1	0.042192698	0.05962205184516518	-0.07504906783217596
MYCL	0.155568939	0.20860333075892384	0.16735721815455573
RP1-118J21.5	0.003591374	0.005171975759180695	-0.16364436525433754
MFSD2A	0.194097449	0.25592057818749003	0.24434674526764782
CAP1	1.088144075	1.0622212565041358	1.5562723391703743
PPT1	0.095167134	0.1311510570347113	0.04133522296425805
RLF	1.020084315	1.0144155099541954	1.4784879789172831
RP1-39G22.7	0.025560649	0.0364128115879073	-0.11281264304347753
ZMPSTE24	0.253048984	0.32544281337691183	0.3574658361268379
COL9A2	0.181080694	0.24010753616319333	0.21861746696362144
SMAP2	0.225258365	0.2930859962500742	0.304818309382159
ZFP69B	0.038732965	0.05482481729738278	-0.08285461104011373
ZFP69	0.010816658	0.015521344836526724	-0.1468049869201132
EXO5	0.011008788	0.0157955376453954	-0.14635884992272175
ZNF684	0.018394984	0.026297218523013595	-0.12927164623698262
RIMS3	0.013021395	0.018664644163185244	-0.1416905489110197
NFYC-AS1	0.062300457	0.0871918702079134	-0.03019042973100045
NFYC	0.185809421	0.2458721637867093	0.22799704795863987
KCNQ4	0.019731962	0.028189987578282085	-0.12619193635488493
CITED4	2.259007843	1.7044328240137558	2.601209810729073
CTPS1	0.133168997	0.18036303587364175	0.1214076528922379
SLFNL1-AS1	0.005693377	0.008190512986239866	-0.1587329266919953
SCMH1	0.112237836	0.1534653205515157	0.07764258844719889
EDN2	1.382240592	1.2523191240992289	1.8655791084081323
HIVEP3	0.11367319	0.1553259325531223	0.08066997583613973
GUCA2A	0.31650495	0.39671294586329753	0.4734289171513193
FOXJ3	0.695485956	0.7616988343231978	1.067294631717696
RIMKLA	0.036171692	0.05126307510375769	-0.08864989419980983
ZMYND12	0.023877746	0.03404346361040336	-0.11666779080180344
PPCS	0.572189814	0.6527754079177303	0.8900661675481615
CCDC30	0.082714058	0.11465228119715326	0.014490192479419586
PPIH	0.066937206	0.0934752696410316	-0.019966759139240918
YBX1	4.669870616	2.5033158138650484	3.9010661411337075
P3H1	0.036049637	0.05109312400736193	-0.08892642031354066
C1orf50	0.097699537	0.13448321299485627	0.04675694814017677
SVBP	0.180402204	0.2392785196278149	0.2172685805744866
ERMAP	0.031011306	0.04406015328865816	-0.10036971254330665
