ligand	ligand_lfc	receptor	receptor_expression	ligand_cell_source	receptor_cell_target
HLA-A	-0.7681222895982109	CD3G	10.399695495130102	enterocyte_2	CD8_IL17
HLA-A	-0.7681222895982109	CD3D	13.42787858134593	enterocyte_2	CD8_IL17
HLA-A	-0.7681222895982109	IL2RG	11.068480896993849	enterocyte_2	CD8_IL17
HLA-A	-0.7681222895982109	IL2RB	8.059777270756985	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	IL2RG	11.068480896993849	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	PDIA3	10.199604606668467	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	CD3G	10.399695495130102	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	CD3D	13.42787858134593	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	IL2RA	3.892563494006835	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	CD247	8.788128514228005	enterocyte_2	CD8_IL17
B2M	-0.572192851902707	IL2RB	8.059777270756985	enterocyte_2	CD8_IL17
HLA-A	-0.7681222895982109	KIR3DL2	4.598934291340509	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	KLRC2	6.127498006204462	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	IL2RA	3.8138916235039497	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	APLP2	5.169695298811741	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	KIR2DL3	1.6108927169292484	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	CD3G	9.914446052847442	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	CD3D	13.080749507688157	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	KLRC1	7.3628459270279425	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	IL2RG	10.9791771280994	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	IL2RB	8.202674618707942	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	KLRC4	0.9113008387049725	enterocyte_2	CD8_LP
B2M	-0.572192851902707	IL2RG	10.9791771280994	enterocyte_2	CD8_LP
B2M	-0.572192851902707	KIR2DL3	1.6108927169292484	enterocyte_2	CD8_LP
B2M	-0.572192851902707	PDIA3	9.753354399321243	enterocyte_2	CD8_LP
B2M	-0.572192851902707	CD3G	9.914446052847442	enterocyte_2	CD8_LP
B2M	-0.572192851902707	CD3D	13.080749507688157	enterocyte_2	CD8_LP
B2M	-0.572192851902707	KLRC1	7.3628459270279425	enterocyte_2	CD8_LP
B2M	-0.572192851902707	KLRC2	6.127498006204462	enterocyte_2	CD8_LP
B2M	-0.572192851902707	HFE	2.935613910749184	enterocyte_2	CD8_LP
B2M	-0.572192851902707	IL2RA	3.8138916235039497	enterocyte_2	CD8_LP
B2M	-0.572192851902707	CD247	9.123519501333453	enterocyte_2	CD8_LP
B2M	-0.572192851902707	IL2RB	8.202674618707942	enterocyte_2	CD8_LP
HLA-A	-0.7681222895982109	APLP2	6.5019886650749	enterocyte_2	DC1
HLA-A	-0.7681222895982109	CD3D	2.708404485961656	enterocyte_2	DC1
HLA-A	-0.7681222895982109	IL2RG	6.75913843407635	enterocyte_2	DC1
B2M	-0.572192851902707	IL2RG	6.75913843407635	enterocyte_2	DC1
B2M	-0.572192851902707	PDIA3	9.950347883389583	enterocyte_2	DC1
B2M	-0.572192851902707	CD3D	2.708404485961656	enterocyte_2	DC1
B2M	-0.572192851902707	HFE	1.9355270447373862	enterocyte_2	DC1
HLA-A	-0.7681222895982109	LILRB2	6.214463123591245	enterocyte_2	DC2
HLA-A	-0.7681222895982109	APLP2	7.573705183138055	enterocyte_2	DC2
HLA-A	-0.7681222895982109	CD3G	1.3744291493440735	enterocyte_2	DC2
HLA-A	-0.7681222895982109	CD3D	4.984278199928982	enterocyte_2	DC2
HLA-A	-0.7681222895982109	IL2RG	7.431413219784331	enterocyte_2	DC2
B2M	-0.572192851902707	IL2RG	7.431413219784331	enterocyte_2	DC2
B2M	-0.572192851902707	CD1B	4.049355667966406	enterocyte_2	DC2
B2M	-0.572192851902707	PDIA3	9.094252011032752	enterocyte_2	DC2
B2M	-0.572192851902707	CD3G	1.3744291493440735	enterocyte_2	DC2
B2M	-0.572192851902707	CD3D	4.984278199928982	enterocyte_2	DC2
B2M	-0.572192851902707	HFE	0.8302069194880114	enterocyte_2	DC2
B2M	-0.572192851902707	CD1A	4.524468017913509	enterocyte_2	DC2
B2M	-0.572192851902707	LILRB2	6.214463123591245	enterocyte_2	DC2
B2M	-0.572192851902707	CD247	2.446418449101438	enterocyte_2	DC2
HLA-A	-0.7681222895982109	APLP2	5.578776656868065	enterocyte_2	GC_Bcell
HLA-A	-0.7681222895982109	IL2RG	8.165622463295161	enterocyte_2	GC_Bcell
B2M	-0.572192851902707	IL2RG	8.165622463295161	enterocyte_2	GC_Bcell
B2M	-0.572192851902707	PDIA3	9.502957590338156	enterocyte_2	GC_Bcell
B2M	-0.572192851902707	HFE	3.6785430925981744	enterocyte_2	GC_Bcell
HLA-A	-0.7681222895982109	IL2RA	6.69672896340497	enterocyte_2	ILC
HLA-A	-0.7681222895982109	APLP2	6.560128595320744	enterocyte_2	ILC
HLA-A	-0.7681222895982109	CD3G	5.966265678337809	enterocyte_2	ILC
HLA-A	-0.7681222895982109	CD3D	10.113552004703273	enterocyte_2	ILC
HLA-A	-0.7681222895982109	KLRC1	6.643741330238732	enterocyte_2	ILC
HLA-A	-0.7681222895982109	IL2RG	11.396074349475915	enterocyte_2	ILC
HLA-A	-0.7681222895982109	IL2RB	8.391348440117929	enterocyte_2	ILC
B2M	-0.572192851902707	IL2RG	11.396074349475915	enterocyte_2	ILC
B2M	-0.572192851902707	PDIA3	9.855477359436366	enterocyte_2	ILC
B2M	-0.572192851902707	CD3G	5.966265678337809	enterocyte_2	ILC
B2M	-0.572192851902707	CD3D	10.113552004703273	enterocyte_2	ILC
B2M	-0.572192851902707	KLRC1	6.643741330238732	enterocyte_2	ILC
B2M	-0.572192851902707	IL2RA	6.69672896340497	enterocyte_2	ILC
B2M	-0.572192851902707	CD247	7.576600407952059	enterocyte_2	ILC
B2M	-0.572192851902707	IL2RB	8.391348440117929	enterocyte_2	ILC
HLA-A	-0.7681222895982109	KIR3DL2	6.021736197537907	enterocyte_2	NK
HLA-A	-0.7681222895982109	KLRC2	8.464402444460022	enterocyte_2	NK
HLA-A	-0.7681222895982109	IL2RA	5.416453879900588	enterocyte_2	NK
HLA-A	-0.7681222895982109	APLP2	7.031800745934618	enterocyte_2	NK
HLA-A	-0.7681222895982109	KIR2DL3	6.407207230633573	enterocyte_2	NK
HLA-A	-0.7681222895982109	CD3G	6.953626672952774	enterocyte_2	NK
HLA-A	-0.7681222895982109	CD3D	10.159410017856253	enterocyte_2	NK
HLA-A	-0.7681222895982109	KLRC1	11.100070918119746	enterocyte_2	NK
HLA-A	-0.7681222895982109	IL2RG	10.954160844821986	enterocyte_2	NK
HLA-A	-0.7681222895982109	IL2RB	11.288250505336377	enterocyte_2	NK
B2M	-0.572192851902707	IL2RG	10.954160844821986	enterocyte_2	NK
B2M	-0.572192851902707	KIR2DL3	6.407207230633573	enterocyte_2	NK
B2M	-0.572192851902707	PDIA3	9.983844889290866	enterocyte_2	NK
B2M	-0.572192851902707	CD3G	6.953626672952774	enterocyte_2	NK
B2M	-0.572192851902707	CD3D	10.159410017856253	enterocyte_2	NK
B2M	-0.572192851902707	KLRC1	11.100070918119746	enterocyte_2	NK
B2M	-0.572192851902707	KLRC2	8.464402444460022	enterocyte_2	NK
B2M	-0.572192851902707	HFE	3.3119196489670917	enterocyte_2	NK
B2M	-0.572192851902707	IL2RA	5.416453879900588	enterocyte_2	NK
B2M	-0.572192851902707	CD247	10.699916250865213	enterocyte_2	NK
B2M	-0.572192851902707	IL2RB	11.288250505336377	enterocyte_2	NK
HLA-A	-0.7681222895982109	IL2RA	7.866809114985676	enterocyte_2	Treg
HLA-A	-0.7681222895982109	APLP2	4.294322306678486	enterocyte_2	Treg
HLA-A	-0.7681222895982109	CD3G	9.336762572605911	enterocyte_2	Treg
HLA-A	-0.7681222895982109	CD3D	13.234164477928369	enterocyte_2	Treg
HLA-A	-0.7681222895982109	IL2RG	11.371852088247046	enterocyte_2	Treg
HLA-A	-0.7681222895982109	IL2RB	8.657027516961874	enterocyte_2	Treg
B2M	-0.572192851902707	IL2RG	11.371852088247046	enterocyte_2	Treg
B2M	-0.572192851902707	PDIA3	9.442545491361908	enterocyte_2	Treg
B2M	-0.572192851902707	CD3G	9.336762572605911	enterocyte_2	Treg
B2M	-0.572192851902707	CD3D	13.234164477928369	enterocyte_2	Treg
B2M	-0.572192851902707	HFE	1.528713498094048	enterocyte_2	Treg
B2M	-0.572192851902707	IL2RA	7.866809114985676	enterocyte_2	Treg
B2M	-0.572192851902707	CD247	9.698993481761784	enterocyte_2	Treg
B2M	-0.572192851902707	IL2RB	8.657027516961874	enterocyte_2	Treg
HLA-A	-0.7681222895982109	APLP2	5.793584584614571	enterocyte_2	cycling_Bcell
HLA-A	-0.7681222895982109	CD3G	0.7884743169014716	enterocyte_2	cycling_Bcell
HLA-A	-0.7681222895982109	CD3D	3.18766863549493	enterocyte_2	cycling_Bcell
HLA-A	-0.7681222895982109	IL2RG	7.681717148564946	enterocyte_2	cycling_Bcell
HLA-A	-0.7681222895982109	IL2RB	0.5030035937558329	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	IL2RG	7.681717148564946	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	PDIA3	9.353039596878615	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	CD3G	0.7884743169014716	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	CD3D	3.18766863549493	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	CD1A	3.797767203802588	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	CD247	0.9718821450490546	enterocyte_2	cycling_Bcell
B2M	-0.572192851902707	IL2RB	0.5030035937558329	enterocyte_2	cycling_Bcell
HLA-A	-0.7681222895982109	KLRC2	7.85477815096571	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	IL2RA	3.8085691385036102	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	APLP2	2.8072609034839253	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	KIR2DL3	1.7250015319399816	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	CD3G	9.337922847245087	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	CD3D	12.633135219813896	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	KLRC1	6.837064122263701	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	IL2RG	10.380535950080782	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	IL2RB	8.649375144871406	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	KLRC4	3.366741259526169	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	IL2RG	10.380535950080782	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	KIR2DL3	1.7250015319399816	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	PDIA3	9.91266783572703	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	CD3G	9.337922847245087	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	CD3D	12.633135219813896	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	KLRC1	6.837064122263701	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	KLRC2	7.85477815096571	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	IL2RA	3.8085691385036102	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	CD247	9.138367853359284	enterocyte_2	cycling_Tcell
B2M	-0.572192851902707	IL2RB	8.649375144871406	enterocyte_2	cycling_Tcell
HLA-A	-0.7681222895982109	IL2RA	6.20587760953653	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	LILRB2	6.018779405889606	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	APLP2	9.102059300878583	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	CD3G	3.2147534206996085	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	CD3D	3.883331836769733	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	IL2RG	6.3969937623549145	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	IL2RB	0.46356459105348696	enterocyte_2	macrophage
B2M	-0.572192851902707	IL2RG	6.3969937623549145	enterocyte_2	macrophage
B2M	-0.572192851902707	PDIA3	8.694058484890537	enterocyte_2	macrophage
B2M	-0.572192851902707	CD3G	3.2147534206996085	enterocyte_2	macrophage
B2M	-0.572192851902707	CD3D	3.883331836769733	enterocyte_2	macrophage
B2M	-0.572192851902707	HFE	3.9810333475793542	enterocyte_2	macrophage
B2M	-0.572192851902707	CD1A	1.3130925065763381	enterocyte_2	macrophage
B2M	-0.572192851902707	IL2RA	6.20587760953653	enterocyte_2	macrophage
B2M	-0.572192851902707	LILRB2	6.018779405889606	enterocyte_2	macrophage
B2M	-0.572192851902707	CD247	0.9217883760228558	enterocyte_2	macrophage
B2M	-0.572192851902707	IL2RB	0.46356459105348696	enterocyte_2	macrophage
HLA-A	-0.7681222895982109	LILRB2	2.7304754546571925	enterocyte_2	mast_cell1
HLA-A	-0.7681222895982109	APLP2	7.6215091227481855	enterocyte_2	mast_cell1
HLA-A	-0.7681222895982109	CD3D	4.694735615788777	enterocyte_2	mast_cell1
HLA-A	-0.7681222895982109	IL2RG	7.3282581581251	enterocyte_2	mast_cell1
B2M	-0.572192851902707	IL2RG	7.3282581581251	enterocyte_2	mast_cell1
B2M	-0.572192851902707	PDIA3	10.81095459515588	enterocyte_2	mast_cell1
B2M	-0.572192851902707	CD3D	4.694735615788777	enterocyte_2	mast_cell1
B2M	-0.572192851902707	LILRB2	2.7304754546571925	enterocyte_2	mast_cell1
HLA-A	-0.7681222895982109	LILRB2	4.453820217864223	enterocyte_2	mast_cell2
HLA-A	-0.7681222895982109	APLP2	4.667430285826814	enterocyte_2	mast_cell2
HLA-A	-0.7681222895982109	IL2RG	6.8223819438142606	enterocyte_2	mast_cell2
B2M	-0.572192851902707	IL2RG	6.8223819438142606	enterocyte_2	mast_cell2
B2M	-0.572192851902707	PDIA3	11.043786269199424	enterocyte_2	mast_cell2
B2M	-0.572192851902707	LILRB2	4.453820217864223	enterocyte_2	mast_cell2
HLA-A	-0.7681222895982109	KIR3DL2	0.20298610564448014	enterocyte_2	plasma
HLA-A	-0.7681222895982109	KLRC2	0.04918481516357916	enterocyte_2	plasma
HLA-A	-0.7681222895982109	IL2RA	0.11375544099831375	enterocyte_2	plasma
HLA-A	-0.7681222895982109	LILRB2	0.03611762289471799	enterocyte_2	plasma
HLA-A	-0.7681222895982109	APLP2	3.6247463325389777	enterocyte_2	plasma
HLA-A	-0.7681222895982109	CD3G	0.7508596471184587	enterocyte_2	plasma
HLA-A	-0.7681222895982109	CD3D	2.5387197727543205	enterocyte_2	plasma
HLA-A	-0.7681222895982109	KLRC1	0.09420830399273199	enterocyte_2	plasma
HLA-A	-0.7681222895982109	IL2RG	8.1934934973906	enterocyte_2	plasma
HLA-A	-0.7681222895982109	IL2RB	1.086468745196997	enterocyte_2	plasma
B2M	-0.572192851902707	IL2RG	8.1934934973906	enterocyte_2	plasma
B2M	-0.572192851902707	PDIA3	8.702500993449808	enterocyte_2	plasma
B2M	-0.572192851902707	CD3G	0.7508596471184587	enterocyte_2	plasma
B2M	-0.572192851902707	CD3D	2.5387197727543205	enterocyte_2	plasma
B2M	-0.572192851902707	KLRC1	0.09420830399273199	enterocyte_2	plasma
B2M	-0.572192851902707	KLRC2	0.04918481516357916	enterocyte_2	plasma
B2M	-0.572192851902707	HFE	0.7029151778070535	enterocyte_2	plasma
B2M	-0.572192851902707	IL2RA	0.11375544099831375	enterocyte_2	plasma
B2M	-0.572192851902707	LILRB2	0.03611762289471799	enterocyte_2	plasma
B2M	-0.572192851902707	CD247	0.77191154188574	enterocyte_2	plasma
B2M	-0.572192851902707	IL2RB	1.086468745196997	enterocyte_2	plasma
FABP5	0.831463392807881	RXRA	5.484920031617073	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CCR5	3.775147193169272	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CXCR4	12.401236172642541	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CCR1	3.9587765325786433	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CXCR6	9.587736932311913	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CCR7	7.469331297549914	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CCR2	5.519197837482873	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CXCR3	9.138252559946833	imm_enterocyte_1	CD4_MThi
CCL2	0.8519659536178009	CXCR4	12.801283499915955	imm_enterocyte_1	CD4_PD1
CCL2	0.8519659536178009	CXCR6	8.06737377508421	imm_enterocyte_1	CD4_PD1
CCL2	0.8519659536178009	CCR7	10.47172351926065	imm_enterocyte_1	CD4_PD1
CCL2	0.8519659536178009	CXCR3	6.337121769970819	imm_enterocyte_1	CD4_PD1
CCL2	0.8519659536178009	CXCR5	8.648366112777245	imm_enterocyte_1	CD4_PD1
FABP5	0.831463392807881	RXRA	2.6859779871221545	imm_enterocyte_1	CD4_activ_fos_hi
