Gene	mean_expression	Log2_mean_expression	zscore
SDF4	0.627810538	0.7029327930967294	1.9046017526926944
B3GALT6	0.105136999	0.1442252252969197	0.3907702732297947
FAM132A	0.008340133	0.01198237040555055	0.03245510406722104
UBE2J2	0.430463771	0.5164829593454632	1.3994114815374177
SCNN1D	0.010302815	0.014787772404247678	0.04005640768818355
ACAP3	0.162797538	0.21759992196092706	0.5895807637399495
PUSL1	0.181109519	0.24014274559241444	0.6506610819889291
CPSF3L	0.420325087	0.5062211746071736	1.3716069310576917
GLTPD1	0.145292149	0.19571565784333395	0.5302848281997256
TAS1R3	0.000455962	0.000657664192684976	0.0017705425027216414
DVL1	0.170160715	0.22670668947555633	0.6142557675063842
MXRA8	0.001326315	0.0019122002633392586	0.005169737905348855
AURKAIP1	2.160633604	1.6602138007185825	4.4983774728547194
CCNL2	0.533939283	0.6172413786371912	1.6724188215765152
RP4-758J18.2	0.126188071	0.1714477745247892	0.4645304195880473
MRPL20	2.494726093	1.805179385570353	4.89116518226694
RP4-758J18.13	0.020580483	0.029389957820452152	0.07962137731810078
ANKRD65	0.730733386	0.7913834992160449	2.144261050366856
RP4-758J18.10	0.013591568	0.019476427958384886	0.052760431730962745
VWA1	0.079047054	0.10975777779378115	0.29737990221251526
ATAD3C	0.020403629	0.029139934914443395	0.07894393429152186
ATAD3B	0.155718386	0.20878989903517767	0.5657097965140894
ATAD3A	0.227466748	0.295683942547887	0.8011512797311048
SSU72	1.545625051	1.34801993813218	3.6524807567254847
AL645728.1	0.042259967	0.059715168522140975	0.1617882589344435
C1orf233	0.007126226	0.010244511757652995	0.027746334614886
RP11-345P4.9	0.145564166	0.19605826997156925	0.5312131439320698
MIB2	0.254850072	0.3275150029782524	0.8873982971000173
MMP23B	0.010359352	0.014868504008847604	0.040275151896199554
CDK11B	0.261788587	0.33547020664610205	0.908953111160178
RP11-345P4.10	0.016713671	0.023913441643900663	0.06478262612935365
SLC35E2B	0.367659994	0.4517096147718365	1.2239065596481409
RP11-345P4.7	0.012333946	0.017685280906601406	0.0479072760774339
CDK11A	0.287054823	0.36407350747135353	0.9864544369008162
SLC35E2	0.033858739	0.04803907688458951	0.13015161018163432
NADK	0.252762978	0.3251134834464036	0.8808913226550955
GNB1	0.872263504	0.9047834953706027	2.451521044402326
RP1-140A9.1	0.001495053	0.002155294810137028	0.005828408377412498
TMEM52	0.196368605	0.2586619569899158	0.7008393269315695
C1orf222	1.189777319	1.1307841679504043	3.0638752566038665
PRKCZ	0.199371563	0.2622786721424186	0.7106389028916199
RP5-892K4.1	0.019562367	0.02795002823298871	0.07571985376026483
RP11-181G12.2	0.004026955	0.005798001681925731	0.015698409520739486
C1orf86	0.488336409	0.5737006559766047	1.5544441951333365
AL590822.2	0.003840052	0.005529414139955861	0.0149706651702795
AL590822.1	0.186770563	0.24704104734991428	0.6693521951171466
SKI	0.118528846	0.16160246287403027	0.43785431287137216
MORN1	0.647968687	0.7206888301795065	1.9527121586287917
RER1	2.013983937	1.591671728126117	4.312661092518729
PEX10	0.14765699	0.19869151590738054	0.5383479865949263
PLCH2	0.039218837	0.055499486591450944	0.15036576820425143
PANK4	0.056971372	0.07993630194959377	0.21657790220604836
HES5	4.37e-05	6.304439577680365e-05	0.00015940598202578905
RP3-395M20.12	0.112767195	0.15415179416206384	0.41766654830673416
TNFRSF14	0.446475362	0.5325417498674863	1.4429231574398453
RP3-395M20.9	0.037372161	0.05293355905714476	0.14341332635573661
FAM213B	0.204021151	0.2678607360966061	0.7257636383010604
MMEL1	0.060959596	0.08536971585649962	0.23129986676725292
TTC34	0.093368287	0.1287794360815012	0.34891953898696226
ARHGEF16	0.064733353	0.090492173671211	0.2451792883807245
RP11-168F9.2	0.001158518	0.0016704207538485423	0.004514630558230744
MEGF6	0.005544041	0.007976270445708408	0.0216004806853214
RP11-46F15.2	0.020550607	0.029347724416379534	0.07950694490254968
TPRG1L	0.411518736	0.4972482787379353	1.3472946557071228
WRAP73	0.125728516	0.17085894478522717	0.46293497136581674
TP73	0.567486852	0.6484533418254317	1.7569883802031592
TP73-AS1	0.046009687	0.06489621231348573	0.17582642064880893
SMIM1	0.071504657	0.09963812030489917	0.2699604489046246
LRRC47	0.204055462	0.26790184800250133	0.7258750319905535
CEP104	0.527538893	0.6112091132838708	1.6560742547393577
DFFB	0.027851421	0.03963173371612627	0.10737171336157311
C1orf174	0.147708105	0.1987557700490749	0.5385220847242319
LINC01134	0.017255022	0.024681402747933373	0.06686343505568693
NPHP4	0.176127873	0.2340449238765131	0.6341388886239173
KCNAB2	0.097165247	0.13378083027475335	0.3624709358308671
RPL22	6.04976523	2.8175752139434347	7.634275823677179
RP1-120G22.11	0.008222494	0.01181404714116469	0.0319990281680584
RNF207	0.10337494	0.14192311927198215	0.3845326620527426
ICMT	0.714667362	0.7779287269877145	2.10780502413392
LINC00337	0.001036471	0.0014945371832263815	0.004038069829016556
GPR153	0.016646585	0.02381824489825495	0.06452468827669772
ACOT7	0.118218183	0.16120170948836904	0.4367684620154326
RP1-202O8.3	0.018025957	0.02577434683380368	0.06982479312176579
HES2	0.177882884	0.23619610022775783	0.6399675522506059
ESPN	0.33022147	0.4116664615694294	1.1154086810647603
TNFRSF25	0.099072211	0.1362861770325197	0.36925923262056787
PLEKHG5	0.075986407	0.10565985235777048	0.28627647551300883
NOL9	0.175083202	0.23276291071634875	0.6306652433919667
ZBTB48	0.214731976	0.28063802613428374	0.7603840103812803
KLHL21	0.238234326	0.3082843589531947	0.8352924084861931
PHF13	0.076507524	0.10635840292321802	0.288169214929687
THAP3	0.053120192	0.0746700997130449	0.20230900165347507
DNAJC11	0.15983488	0.213919430558626	0.5796083845100832
RP11-242F24.1	0.001257907	0.0018136357372521572	0.00490267497126943
RP11-312B8.1	0.007499914	0.010779715605075194	0.029196482203450058
CAMTA1	0.874240869	0.9063063735847446	2.455647319242373
VAMP3	0.421333596	0.5072452039902824	1.3743815630931047
PER3	0.245840527	0.31711940894725565	0.8592311871505091
RP3-467L1.4	0.000143259	0.0002066642459593802	0.0005485473912576615
TNFRSF9	0.000120923	0.00017444446546807332	0.0004612471276131181
PARK7	3.607868006	2.204099390865159	5.972048450379691
ERRFI1	0.182795913	0.24220116353129167	0.6562384144851305
SLC45A1	0.00257389	0.003708567660965248	0.010037038210437003
RERE	0.992161099	0.9943343177527715	2.6941611333271496
RP5-1115A15.1	0.00224987	0.003242230359357072	0.008773486170141044
ENO1	1.359058099	1.2382109497800131	3.3549506839718473
ENO1-AS1	0.064001597	0.08950031623595532	0.24249182700528205
SLC2A5	0.000199738	0.00028813224755556624	0.000769286884497227
GPR157	0.138482685	0.18711234992460804	0.5069739602153019
RP3-510D11.1	0.020275515	0.028958789893919493	0.0784531175383196
RP3-510D11.2	0.268297515	0.34289321004192297	0.9290659158909348
H6PD	0.401519226	0.4869915353547849	1.3195037648993768
SPSB1	0.341797072	0.42416650063175637	1.1492778350151625
SLC25A33	0.228393619	0.2967729232380776	0.8041018988820672
TMEM201	0.033081915	0.04695465273042505	0.12721333707370264
PIK3CD	0.104203923	0.14300663183802642	0.3874684651909223
C1orf200	6.59e-05	9.507047065707056e-05	0.00024618139569757176
RP11-558F24.4	0.153673672	0.2062352011367048	0.5587877816316783
CLSTN1	1.547715861	1.3492043871765254	3.655690049658836
CTNNBIP1	0.181893104	0.24109955725571786	0.653253586009467
LZIC	0.354772059	0.4380501379162035	1.186895881345567
NMNAT1	0.130881502	0.17744776625667028	0.48078754027822773
RBP7	0.058359036	0.08182912800724025	0.22170655955088608
UBE4B	0.205488145	0.2696174632724114	0.7305235324797533
KIF1B	0.315456016	0.39556301090629126	1.0717759974448904
PGD	0.812988808	0.8583700190187858	2.3257626233210082
APITD1	0.423293169	0.5092328578585006	1.3797671586522167
DFFA	0.293501663	0.3712819088354184	1.0059857723085275
PEX14	0.402635031	0.48813966507770623	1.3226146497651572
CASZ1	1.12256723	1.0858102502925748	2.942017354135666
RP4-734G22.3	0.029620979	0.04211335454432519	0.11409572417927585
TARDBP	0.53086996	0.6143517380753948	1.6645892715598458
RP4-635E18.8	0.094364593	0.13009345923114163	0.35247991604879836
SRM	0.201891248	0.26530636104979305	0.7188424981929213
EXOSC10	0.396741012	0.4820645366085708	1.3061539442934644
RP4-635E18.7	0.048857263	0.06881835763543497	0.18645356693711973
RP4-635E18.6	0.092217733	0.12726048538523976	0.3448039058502789
MTOR	0.166311093	0.22195265343260295	0.601374593469911
UBIAD1	0.069860163	0.09742224024296477	0.26395646903071596
FBXO2	0.244187757	0.3152042150932548	0.854041923728004
FBXO44	0.093987609	0.1295963976044279	0.3511331157168904
FBXO6	0.270983662	0.345945485179163	0.9373361281684094
MAD2L2	0.061665851	0.08632976335347421	0.23390113835629364
DRAXIN	0.005220553	0.007512074349550732	0.02034273029225877
AGTRAP	0.81257919	0.8580440265894069	2.3248793390590756
C1orf167	0.00397072	0.005717194859631434	0.015479461508586726
MTHFR	0.179387019	0.2380372202429691	0.644956110840338
CLCN6	0.120842282	0.16458328529352026	0.4459309223060408
NPPA-AS1	0.034553518	0.049008278504933535	0.13277768508625945
KIAA2013	0.468984571	0.5548192430972682	1.5032845566375903
PLOD1	0.038806874	0.054927465772103334	0.14881586415221457
MFN2	0.259985331	0.33340693768015556	0.9033626346904412
MIIP	0.103292892	0.14181583512069057	0.384241973086219
TNFRSF8	0.000264019	0.00038084862857551074	0.0010205041300459033
TNFRSF1B	0.014798065	0.021192673610305985	0.057410640255255385
VPS13D	0.497364381	0.5824253414321041	1.5780839384483574
DHRS3	1.006262378	1.0045102932313907	2.7217331815713504
RP11-474O21.5	0.008721341	0.012527685364746678	0.03393264795427452
C1orf158	0.954339192	0.9666808808929896	2.6192334866540743
PDPN	0.000299583	0.0004321421804409441	0.001159485232115347
PRDM2	0.637418327	0.7114229480726006	1.9276060300798903
KAZN	0.620532953	0.6964683576790875	1.887086210759517
TMEM51	0.145733315	0.1962712762930427	0.5317902896400489
FHAD1	3.462823586	2.1579567784398113	5.847023941566922
RP3-467K16.2	0.011621669	0.016669845063595447	0.04515592844387516
RP3-467K16.4	0.058955215	0.08264157661670535	0.22390790843416236
EFHD2	1.784272937	1.4773006427799362	4.0027699091592375
CTRC	0.002933622	0.004226126009572395	0.011439374899137569
CASP9	0.147795753	0.1988659413603229	0.5388205965195128
DNAJC16	0.585751552	0.6651667541598151	1.8022737695181268
AGMAT	0.022138903	0.031591263841470325	0.0855858684805734
RP4-680D5.2	0.070925601	0.09885825712212341	0.26784739101208666
DDI2	0.502226237	0.5871021007478583	1.5907557293495267
PLEKHM2	0.158561012	0.21233402123519032	0.5753126801381123
SLC25A34	0.002588614	0.003729755212338194	0.010094446386179836
FBLIM1	0.079698261	0.11062818444292281	0.29973828978652534
RP11-169K16.9	0.207557835	0.27209228742092756	0.737229127531763
SPEN	0.560131874	0.6416679816033907	1.7386032848587882
ZBTB17	0.06044026	0.08466334879929102	0.22938594837973414
CLCNKB	0.016611807	0.02376889155651135	0.06439096422022508
FAM131C	0.006913521	0.009939782468898551	0.026920663339575643
EPHA2	0.426368919	0.5123471716670309	1.3882054661891006
RP11-276H7.2	0.019946186	0.028493035295765273	0.07719114434692892
RP11-276H7.3	0.023132537	0.03299304448437425	0.0893840265633185
ARHGEF19	0.022271054	0.03177777593701267	0.08609122745153647
C1orf134	0.02826375	0.040210363765531165	0.10893952528007242
RSG1	0.045046018	0.06356647195079812	0.1722234574233847
FBXO42	0.149672836	0.2012233698370114	0.5452081051989585
SZRD1	0.339230225	0.4214039934590358	1.141792755948174
SPATA21	0.002194009	0.003161818641629166	0.008555608703233695
NECAP2	0.304535127	0.38353579188737147	1.0391879606782943
RP4-798A10.2	0.041585596	0.05878140284520421	0.15925819856358533
RP4-798A10.7	0.06541989	0.0914221194981941	0.24769899877703433
NBPF1	0.422072065	0.5079945769008851	1.3764120068660333
CROCCP2	0.60997268	0.6870362071206803	1.861529573875968
CROCC	0.917239475	0.9390305497432279	2.5443142549763658
RP11-108M9.4	0.185710766	0.24575213185097336	0.6658598478336685
RP11-108M9.6	0.014028778	0.020098596412994198	0.05444621199670247
ATP13A2	0.098865223	0.13601444904118848	0.36852297914766735
SDHB	0.659385619	0.7306491882660915	1.979699986407058
PADI2	0.001940337	0.0027966022686874517	0.0075660462307730915
RP11-380J14.1	0.000144637	0.00020865199359358392	0.0005539332408779474
PADI1	0.008961929	0.012871738488746133	0.03486486809900781
PADI3	0.001681906	0.0024244391770846326	0.006557661458429269
PADI4	0.000363185	0.0005238700733064201	0.001408024145435227
RCC2	0.262343727	0.3361047991620887	0.9106725547165185
ARHGEF10L	0.07622137	0.10597485907771803	0.2871299937332414
PAX7	0.248595974	0.32030671905729086	0.8678672799071953
ALDH4A1	0.022885552	0.03264473472277397	0.08844027295749002
IFFO2	0.259247695	0.3325620902058568	0.9010735003102238
UBR4	0.581808502	0.6615749538325408	1.792541700871222
RP1-43E13.2	0.01072725	0.01539373100851194	0.041698266977827754
EMC1	0.137251578	0.18555143645079847	0.5027446279320897
MRTO4	0.257466472	0.3305199337690272	0.895540228741638
AKR7A3	0.048050457	0.06770817518773266	0.1834455011185427
AKR7A2	0.834344663	0.8752647386512443	2.3715392690840735
PQLC2	0.060999332	0.08542374793920862	0.2314462679839537
CAPZB	1.198802279	1.1367178798040725	3.079952790383333
MINOS1-NBL1	0.007303427	0.010498327525524901	0.028434054491138356
MINOS1	3.523275299	2.177367805037489	5.89961858106317
NBL1	0.302060431	0.3807964081662306	1.0317655351548276
TMCO4	0.195946681	0.25815307116512054	0.6994604886529666
OTUD3	0.107274766	0.1470132658037687	0.3983245354745438
PLA2G2D	0.000107158	0.00015458803266736956	0.0004074456493873649
PLA2G2F	0.002310461	0.0033294458289014734	0.009009798564856557
PLA2G2C	0.004577061	0.0065882372999809865	0.01783957177403745
UBXN10-AS1	0.058323999	0.08178136676446901	0.2215771493245487
UBXN10	1.545898813	1.3481750803217147	3.652901118187985
CAMK2N1	0.007121628	0.010237925168237043	0.027728488093781173
MUL1	0.088747883	0.12266991359945928	0.3323656421170433
CDA	0.00647981	0.009318232065484506	0.025236557698289273
PINK1	0.340655965	0.42293906478358295	1.1459520683116553
PINK1-AS	0.024113075	0.0343750158608241	0.0931285109661789
DDOST	0.587737757	0.6669726455297449	1.8071668752533074
HP1BP3	0.515064769	0.5993794702115954	1.6240215547121453
RP5-930J4.4	0.011099066	0.015924357305267003	0.043136011583690084
EIF4G3	1.246411483	1.1676222154100317	3.1636888247392347
ECE1	0.272170656	0.3472922146871578	0.9409851238882143
RP5-1071N3.1	0.001375415	0.00198294102863722	0.005361411696006586
NBPF3	0.059047845	0.0827677679752041	0.2242498269295282
ALPL	0.27332103	0.3485961977149413	0.9445182970004341
RP11-63N8.3	0.000317903	0.0004585641959782887	0.0012310763133473483
RAP1GAP	0.039736003	0.05621726345177658	0.152310601725426
USP48	0.477567579	0.5632241159585211	1.5260577601013512
HSPG2	0.305169769	0.38423747649975204	1.0410891918698808
LINC00339	0.141265776	0.19063480307885644	0.5165181310430458
CDC42	5.129741911	2.615826331410519	7.0876324149839505
RP1-224A6.9	0.001240489	0.0017885382267890475	0.0048346726681239354
WNT4	0.108864475	0.14908305062748922	0.4039326668163147
ZBTB40	0.144218085	0.19436205225812214	0.5266172015847149
C1QA	0.004271283	0.006149035994479192	0.01664954536235289
C1QC	0.003014519	0.004342489636727542	0.0117546649220482
C1QB	0.00329716	0.004748971616588977	0.012856037540593309
EPHB2	0.018201818	0.026023546649592062	0.07050000596576289
KDM1A	0.525561352	0.6093402005303484	1.6510103910623477
LUZP1	0.30876581	0.38820696513761455	1.0518446160017403
RP5-1057J7.6	0.060706663	0.0850257360387898	0.23036784524765963
HNRNPR	1.122714843	1.0859105783930376	2.9422891955165755
ZNF436	0.050290078	0.07078783864866478	0.19178992271223974
C1orf213	0.079113477	0.10984658317350567	0.2976205225067812
TCEA3	0.203306624	0.26700431380093176	0.7234431416662802
ASAP3	0.034629779	0.049114621298945636	0.13306582342278409
E2F2	0.000376917	0.0005436738332070469	0.0014616829051820358
ID3	0.124227489	0.1689339964523719	0.4577192779502229
RPL11	9.742704968	3.425285398505719	9.280881061911984
TCEB3	0.246447009	0.3178215499148773	0.8611336548475049
RP5-886K2.3	0.135775512	0.18367771184194412	0.49766772641830115
PITHD1	0.215194676	0.28118745424392494	0.7618726989475585
LYPLA2	0.736692491	0.7963423245814562	2.15769710595651
GALE	0.237693922	0.307654584496777	0.8335860195771595
HMGCL	0.326483074	0.4076062668127032	1.104407486540607
FUCA1	0.864252189	0.898597035533856	2.43475868393497
CNR2	0.002413147	0.0034772413479516313	0.009410254048469865
PNRC2	0.0366909	0.051985803976714415	0.140845361362482
SRSF10	0.592596712	0.6713809842155062	1.819111374055999
MYOM3	0.000921158	0.0013283383676029761	0.003587750174441354
IL22RA1	0.029482056	0.04191868383570816	0.11356825925161373
IFNLR1	0.069991621	0.09759949906653553	0.2644367560405926
GRHL3	0.012930992	0.018535890930182448	0.05021202422236157
STPG1	0.756115116	0.8123874188134191	2.20117167143438
NIPAL3	0.357540204	0.4409949245508446	1.194874850961777
RCAN3	1.602011598	1.3796273926244222	3.7381219084723174
RP4-594I10.3	0.25484469	0.32750881530568965	0.8873815314536398
NCMAP	0.014383685	0.020603446963305592	0.05581411660285486
SRRM1	1.764181092	1.4668521352529709	3.974459428830479
CLIC4	0.059614843	0.08353995811850148	0.22634209453860663
RUNX3	0.012879566	0.018462644164935166	0.05001356036507604
RP11-84D1.2	6.19e-05	8.930005922263174e-05	0.0002305463282985274
SYF2	1.548379536	1.3495801574720492	3.656708208236231
C1orf63	1.674694967	1.4193743701346782	3.845817291954377
RP3-465N24.6	0.027115614	0.03859858317187141	0.10457236732250597
RHD	0.003641285	0.005243722650980097	0.0141965772674983
TMEM50A	1.855024339	1.5135030445740825	4.100861180204594
RHCE	0.05907515	0.0828049639153705	0.22435061021648783
TMEM57	0.270599019	0.3455088103804264	0.9361529473870592
LDLRAP1	0.123947156	0.16857420676086113	0.4567444192005193
RP11-70P17.1	0.004431137	0.006378657436915861	0.017271710136832655
MAN1C1	0.03528255	0.050024562751597355	0.1355313314897626
RP1-187B23.1	0.002456613	0.0035397972145804276	0.009579750660983419
SEPN1	0.382192799	0.46695886808580434	1.2652247751788457
RP1-317E23.3	0.027413082	0.03901634867912144	0.10570431292760914
MTFR1L	0.190162567	0.25115864797538395	0.680508932211722
AUNIP	0.000880079	0.00126912722466096	0.0034273161705248027
RP1-125I3.2	0.007638948	0.010978792369873636	0.02973588544541491
PAQR7	0.256373476	0.3292653908857136	0.8921410148799479
STMN1	0.232466525	0.30154846212258074	0.8170413353805367
PAFAH2	0.076414999	0.10623439905655377	0.28783322349561585
PDIK1L	0.120438492	0.16406345230907574	0.4445224224372915
ZNF593	0.60493475	0.6825146445345074	1.8492782922148563
CNKSR1	0.582056776	0.6618013754009986	1.793155195510843
CEP85	0.03523484	0.04995807600703247	0.13535118406973445
SH3BGRL3	1.060157675	1.042754758881955	2.825357473336459
UBXN11	1.535880361	1.3424866829128497	3.6374882697471698
CD52	0.012186075	0.017474531932466474	0.04733624670590355
AIM1L	0.017652784	0.025245407928384894	0.06839162054297139
ZNF683	0.000685414	0.0009885046499790112	0.0026669626119102574
LIN28A	0.001266267	0.0018256814650376737	0.0049353131579805325
DHDDS	0.196084049	0.2583187714883723	0.6999094576305723
RP3-476K8.3	0.001235254	0.0017809950557265454	0.00481423426623445
HMGN2	3.716736917	2.2377891346550474	6.063331614638612
RPS6KA1	0.278478017	0.35442735413627313	0.9603179543901604
ARID1A	0.503642468	0.5884615677054417	1.5944392374927647
PIGV	0.20329312	0.26698812319517695	0.7233992728338609
ZDHHC18	0.040918997	0.05785780430175827	0.15675568628339456
SFN	0.776878704	0.8293452012819723	2.2471191874558167
GPN2	0.125320505	0.17033595710500948	0.4615179237736343
GPATCH3	0.035825223	0.050780594546801484	0.13757981766932503
NUDC	5.789051463	2.763210021418683	7.486972037986345
C1orf172	0.130835857	0.1773895345639363	0.4806297601180086
TRNP1	0.405431366	0.49101300167331896	1.3304000237966216
FAM46B	0.031723181	0.04505593687542525	0.12206872118247147
SLC9A1	0.116821148	0.1593981656303452	0.43188171691974653
WDTC1	0.48462743	0.5701009294572421	1.5446906502799382
TMEM222	0.161059557	0.2154419777028733	0.5837337623083553
SYTL1	1.150559986	1.1047123732252513	2.993233107014847
MAP3K6	0.071264079	0.09931416496321999	0.2690826841803962
FCN3	0.019901061	0.028429205404751176	0.07701819573495942
CD164L2	1.481607594	1.311275006303444	3.552919487612713
GPR3	0.000198431	0.0002862470204566099	0.0007641788167121863
WASF2	1.079913691	1.0565236629097492	2.862664647171711
RP1-159A19.4	0.067533598	0.09428147584596468	0.25544649299355826
AHDC1	0.330645445	0.41212621145897776	1.1166543843549783
FGR	0.003067674	0.00441894358780096	0.011961818725817199
IFI6	7.599907006	3.1043210594998514	8.411220530758804
FAM76A	0.64395902	0.7171743365015602	1.9431895541919124
STX12	0.498499885	0.583518973134146	1.581047159626852
PPP1R8	0.170917187	0.22763904498583037	0.616782006997039
THEMIS2	0.005828779	0.00838473783595255	0.02270723282064812
RPA2	0.229086702	0.2975866896190257	0.806306818298604
XKR8	0.03523965	0.04996477916921129	0.13536934644752038
EYA3	0.141274594	0.19064595003164447	0.5165483339774665
PTAFR	0.16875415	0.22497148771581668	0.6095541969558766
DNAJC8	0.889600164	0.9180809950604388	2.487550936941449
ATPIF1	17.20073669	4.185924940778374	11.341852042045875
RP5-1092A3.4	0.37811142	0.46269253432898133	1.2536650421177606
RP5-1092A3.5	0.000566366	0.0008168621198915738	0.002201893083168662
SESN2	0.052515167	0.07384102302851361	0.20006259860424716
MED18	0.133219575	0.18042742785892762	0.4888610044509204
PHACTR4	0.858211485	0.8939147057021117	2.4220717995878753
RCC1	0.173810855	0.23119995483823907	0.6264303771655945
TRNAU1AP	0.704492148	0.7693419535010019	2.084538956587363
SNHG12	0.162605487	0.21736162260124708	0.588935085941741
TAF12	0.19211912	0.25352840127567694	0.6869298352946566
RAB42	0.008166873	0.011734455230789727	0.03178337198872527
RNU11	0.016112742	0.02306048409874517	0.06247151731873442
GMEB1	0.140891325	0.19016137501786373	0.5152353664210912
YTHDF2	0.573051177	0.6535656075641982	1.7708401861437892
EPB41	0.101663869	0.13968410730383718	0.37846600572728806
TMEM200B	0.003874019	0.005578229878378391	0.015102932577732502
SRSF4	0.630985687	0.7057441214828287	1.9122191140016604
RP11-242O24.5	0.002773898	0.003996348715624751	0.01081678784127194
MECR	0.146187806	0.1968434529830827	0.5333406160274441
PTPRU	0.440342429	0.5264118407585111	1.426314022518054
MATN1-AS1	0.018123546	0.02591263841430455	0.0701994974572222
LAPTM5	0.134819909	0.18246336623214982	0.4943774280278686
SDC3	0.024620886	0.035090205280590855	0.09506633375545182
PUM1	0.927719457	0.946895109947337	2.5656234684097834
NKAIN1	0.000502438	0.000724682772114232	0.00195213094199842
SNRNP40	0.269503757	0.3442646645381941	0.932781904556136
ZCCHC17	0.323902341	0.40479670420600916	1.0967949096530514
FABP3	0.000498775	0.0007194008243568484	0.0019378193785816332
SERINC2	0.560082496	0.6416223197434751	1.738479562960366
AC114494.1	8.1e-05	0.00011685356580647471	0.00030520321150572844
RP11-439L8.3	0.007330121	0.010536559095193705	0.02853764384093333
RP11-439L8.4	0.010962402	0.015729343970125133	0.04260761830128767
TINAGL1	0.021825961	0.031149495117393317	0.08438888558702941
PEF1	0.18028499	0.23913525282220735	0.6479312563005517
COL16A1	0.090960123	0.12559836893781395	0.34030036169648326
BAI2	0.067309372	0.09397841867129299	0.25462535235123307
SPOCD1	0.022024125	0.03142925166405667	0.08514689262207384
RP11-84A19.2	0.00200288	0.002886655195543146	0.007810046783743526
RP11-84A19.4	0.005451502	0.007843494859061589	0.021240722066762415
PTP4A2	1.324793149	1.2171023565700192	3.29775644725459
RP4-534N18.2	0.001737209	0.0025040883760658627	0.006773472862607337
KHDRBS1	1.407389423	1.2674695332491095	3.4342275136636933
RP11-277A4.4	0.009423261	0.013531237382704453	0.03665179608045015
TMEM39B	0.056887347	0.07982160890054084	0.216267138654347
KPNA6	0.656852464	0.7284451421296954	1.9737280708366203
TXLNA	0.410874101	0.4965892551451431	1.3455090155655256
CCDC28B	0.120899487	0.16465691497823537	0.4461304236927566
IQCC	0.100873054	0.13864811565632082	0.37565896165117696
DCDC2B	1.08008337	1.0566413529217322	2.8629835310659453
TMEM234	0.270633681	0.3455481666310448	0.9362595840867095
EIF3I	0.849682034	0.8872772883645695	2.4040875590173156
LCK	0.00312837	0.004506238963036533	0.012198347626908598
HDAC1	0.340639853	0.42292172637403985	1.1459050894774978
MARCKSL1	0.160839217	0.21516816436542435	0.5829918585404158
TSSK3	0.024974462	0.03558796436004579	0.09641502385219551
FAM229A	0.054716278	0.07685496161281959	0.20822893707726575
BSDC1	0.2604698	0.3339615526175737	0.9048653770902806
ZBTB8B	0.007015498	0.010085886637339812	0.02731653606837745
ZBTB8A	0.033052419	0.04691346108840217	0.1271017273372701
ZBTB8OS	0.551073677	0.6332672169465273	1.7158412126727967
RBBP4	0.904912992	0.9297251032950747	2.519100925901293
SYNC	0.174455336	0.2319918493598701	0.6285760342576938
KIAA1522	1.550924029	1.3510199335867905	3.660609315956066
YARS	0.219235223	0.28597648717073876	0.7748486978754856
S100PBP	0.195208095	0.25726182447205587	0.697045634482937
FNDC5	0.000609087	0.0008784592924521488	0.0023687920912406598
HPCA	0.001303074	0.001878714611294934	0.005079007732541883
TMEM54	0.55548005	0.6373598915289087	1.7269304120591678
RNF19B	0.208640937	0.27338571245445414	0.7407336935067481
AK2	0.54285821	0.6256054830822269	1.6950815620442572
