ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007346	regulation of mitotic cell cycle	140/930	428/5662	3.65279418134629e-18	1.43052923345895e-16	6.09580543741999e-17	P00519/P78536/P31749/Q9H1A4/Q9UM13/Q9NYG5/Q9UJX6/Q9UJX5/Q9UJX4/P04083/P25054/P05067/Q99856/P15336/Q13315/O14965/Q96GD4/P10415/Q07817/P54132/P12644/P18075/P38398/P51587/Q9Y297/P42575/P13500/P14635/P24385/P30279/P30281/P24864/Q13042/Q12834/Q9UJX2/P30304/Q8NHZ8/P30260/P06493/P24941/P11802/Q00534/P38936/P46527/P49918/P42771/Q8N726/O14757/O96017/P61024/Q9GZU7/P35222/Q13616/O43293/Q16531/Q01094/Q16254/P05305/P01133/P00533/P06730/Q13541/Q04637/Q09472/Q15910/P55075/P11362/P55317/P98177/Q9UM11/P24522/Q92538/P63096/Q14469/P01112/Q00613/P07900/P05019/P22301/P01584/Q9NQS7/P06213/O43474/Q8NEM0/Q14676/Q00987/O15151/P51955/Q9HC98/Q13415/P12004/P01127/P09619/Q99623/Q86V86/Q13526/P53350/Q9H4B4/P29590/P30153/P17612/P31323/P17252/P60900/O14818/P28072/O00231/P60484/Q06124/P29350/O95997/P06400/Q08999/P62877/P18754/Q13546/P23443/Q8N122/P31947/Q96ST3/Q96EB6/P63208/O14745/P84022/Q9UQE7/Q9NYA1/Q14186/Q14188/P01135/P01137/P01375/Q92547/P04637/O15350/P07437/O00762/P51668/P30291/P62258/P61981	140
GO:0070371	ERK1 and ERK2 cascade	88/930	217/5662	4.24219278850366e-18	1.63477141297777e-16	6.96612710533233e-17	P00519/P05067/P49407/P18847/P12643/P12644/P15056/P13500/O00622/P29279/P32246/P32248/P01730/P16070/P46109/P07333/P41240/Q5VWQ8/P01133/P00533/P29317/Q15375/P54762/P29323/P04626/Q15303/P15311/P25116/P55085/Q969H0/O76093/P09038/Q9NP95/Q9GZV9/P55075/P21802/P22607/P22455/P17948/P36888/P35916/P02751/Q8WU20/P01112/P05362/P05019/P01584/P06756/P05412/P35968/P10721/O43474/P15018/P07948/Q02750/P36507/P28482/P27361/P01106/P46531/P01127/Q9GZP0/P16234/P09619/Q99623/Q13526/P17252/Q05513/P60484/Q14289/Q06124/P17706/P29350/P62834/P61224/Q13905/P10301/P29353/O14745/Q13485/P48436/P12931/P43405/Q02763/P01137/O00206/P01375/Q9Y6Q6	88
GO:0001763	morphogenesis of a branching structure	66/930	139/5662	5.04151402698997e-18	1.88255605178378e-16	8.02199294380289e-17	P00519/Q04771/P35318/P10275/P15514/P10415/P12643/P12644/P18075/Q9Y297/Q99966/P35222/Q08345/P05305/P01133/P17813/P29317/Q15375/P03372/P41161/P05230/P09038/P21781/P55075/P11362/P21802/P55317/Q8WU20/Q13467/P10070/P10071/Q14344/P51654/P62993/P14210/P22301/Q13418/P01116/P25391/Q9UJU2/O75581/P08581/P50281/P01106/P46531/Q13153/Q99623/Q9UIW2/P29590/O75626/P19793/Q8N474/Q13485/Q99835/O14543/P48436/P12931/P11831/P01137/P37173/P24821/P01375/Q9H3D4/P11473/P15692/P46937	66
GO:0198738	cell-cell signaling by wnt	124/930	362/5662	6.36954935765118e-18	2.36016301967736e-16	1.00571831962913e-16	P00519/Q96CW1/P25054/P05067/O15169/P30530/P12643/Q9Y297/P0DP25/P0DP23/Q9UQM7/Q03135/P24385/P24864/P60953/P19022/Q99966/P48729/P78368/P68400/P35222/O60716/Q13616/Q9Y4D1/Q5VWQ8/O43293/Q16531/O14640/O14641/Q92997/P01133/P00533/P18146/P03372/P55075/P31371/P21802/Q12778/O43524/Q9BZS1/Q92837/Q9UP38/Q14332/Q9ULV1/Q13467/O60353/Q9H461/Q13283/P23771/P10071/P09471/P50148/P62873/P59768/P51654/Q13322/O60565/P49840/P49841/Q13547/Q13418/P26006/O43474/O95835/Q9UJU2/O75581/O43318/Q16539/Q7KZI7/P08581/O75030/Q04912/O95644/P19838/Q9UBE8/P46531/Q8N2W9/Q13526/Q00722/Q01970/P35813/P67775/P30153/Q08209/P16298/P63098/Q13131/P54646/P49768/P60900/O14818/P28072/O00231/P60484/P63000/Q13905/P13631/Q06330/P62877/P61586/Q01973/Q01974/P34925/P18827/Q13591/Q8N474/P12755/P63208/O14745/P84022/Q9HAU4/P48436/P12931/Q15831/Q9BZK7/P36402/Q9HCS4/Q9NQB0/O43294/Q06418/P0CG47/P56704/Q9GZV5/P46937	124
GO:0060326	cell chemotaxis	86/930	211/5662	7.18343905606079e-18	2.6214110555337e-16	1.11704195847835e-16	P78536/P04083/P56945/Q8IU85/P13500/P32246/P46092/P51677/P51679/P51681/P51684/P32248/P51686/O43889/P46108/P46109/P49238/P09341/P48061/P19876/P42830/P25024/P25025/P49682/P61073/P32302/O00574/O15263/P05305/P29317/P54762/P55085/P30273/P05230/O76093/P09038/P11362/P17948/Q13480/Q92538/O60565/P14210/P04792/P22301/P29459/P01584/P18510/P05231/P56199/Q13797/P05107/P35968/P10721/P26718/Q9UJU2/P17931/P07948/Q16539/P27361/P08581/P46531/P22736/P01127/Q9GZP0/P16234/P09619/O00329/P48736/P04054/Q05655/Q04759/Q14289/P63000/P15153/P0DJI8/Q13591/P05121/P43405/P61812/P62328/Q9Y6Q6/P15498/Q9UKW4/P15692/P49767/P46094	86
GO:0000904	cell morphogenesis involved in differentiation	145/930	454/5662	9.47479474863836e-18	3.405976589865e-16	1.45136290336566e-16	P00519/P60709/Q08828/Q9UJX6/P05067/P10275/Q9NRY4/P52565/P30530/P10415/P23560/P18075/O00238/Q13873/Q9UQM7/Q13554/P42574/P55211/P60953/P19022/Q00535/P16220/P46108/P46109/P07333/P35222/Q14247/P48061/P61073/Q14185/Q99704/O14640/P20827/P98172/Q09472/P21709/P29317/P29320/P54764/P54756/Q9UF33/Q15375/P54762/P29323/P54753/P04626/P50549/P15311/P16591/Q92913/P55075/P21802/Q06787/P02751/Q8WU20/P06241/Q9ULV1/Q13480/Q9UQC2/P23771/P56159/P10070/P10071/Q13322/P62993/P49841/Q9UBN7/Q14469/P07900/P08238/Q13418/Q9Y4H2/P13612/P53708/P06756/P05556/P05106/P26010/P25391/O95835/Q9UJU2/Q9UBY5/Q02750/P28482/P27361/Q13164/Q7KZI7/Q02078/Q06413/P08581/Q96PU5/Q8N5V2/P46531/Q16620/P49757/Q13153/P42336/P42338/O00329/P27986/P19174/Q9UIW2/Q08209/P16298/P17252/Q04759/P49768/P60484/Q05397/Q06124/P29350/P49023/P63000/P15153/P10114/P06400/O43251/P07949/P61586/Q9Y6N7/O75582/P34925/P06703/P34741/Q13591/P29353/Q92529/Q8IUQ4/Q96ST3/P12757/O14745/Q13485/Q99835/Q07889/P10451/P12931/P11831/Q15831/P16949/Q02763/Q06418/P50552/P15692/P56704/Q04917	145
GO:0042692	muscle cell differentiation	88/930	220/5662	1.2075682257569e-17	4.30878232849702e-16	1.83606864734967e-16	P00519/Q04771/P35318/P31749/P10415/P23560/P12643/P12644/Q14012/P17655/P42574/P14635/P60953/P19022/P06493/P50750/O15111/P35221/P35222/O00548/Q9Y463/P05305/P17813/Q15910/P31371/P21802/P98177/Q8WU20/Q99988/O60565/P49840/P84243/P56524/Q9UQL6/Q9UKV0/Q14469/P05019/P24394/P53708/P05556/Q92830/P10721/P01116/P45985/Q15759/P53778/Q16539/Q02078/Q06413/P50281/P42345/P54296/O95644/Q13469/Q12968/P29475/P46531/P01160/Q02297/Q13153/Q53EL6/P01127/P16234/P09619/O75925/Q13526/Q07869/Q08209/P10644/P26599/P10276/P06400/Q06330/P19793/P18827/Q96EB6/P12755/Q13485/Q99835/P04179/P48436/O60271/P11831/P15923/P01137/P15692/P56704/P25490	88
GO:0010564	regulation of cell cycle process	153/930	491/5662	1.32064637918647e-17	4.67761294745679e-16	1.99323563422107e-16	P78536/P31749/P31751/Q9H1A4/Q9UM13/Q9NYG5/Q9UJX6/Q9UJX5/Q9UJX4/P04083/O14727/P25054/P05067/Q99856/Q13315/O14965/Q96GD4/P10415/Q07817/P54132/P12644/P18075/P38398/P51587/Q9Y297/P0DP25/P0DP23/P42575/P45973/P13500/P29279/P14635/P24385/P30279/P30281/P24864/Q13042/Q12834/Q9UJX2/P30304/Q8NHZ8/P30260/P60953/P06493/P24941/P11802/Q00535/Q00534/P50750/P38936/P46527/P49918/P42771/Q8N726/O14757/O96017/P68400/Q9GZU7/P35222/Q13616/P32302/Q5VWQ8/Q9UI36/O43293/Q16531/Q01094/Q16254/P05305/P01133/P00533/Q04637/Q09472/Q15910/Q969H0/P55075/P11362/Q08050/P98177/Q9UM11/P24522/P63096/Q9BY41/P07900/P08238/P05019/P01584/Q9NQS7/P06213/Q92830/Q92831/O43474/P15018/Q8TD08/P61244/Q8NEM0/Q00987/O15151/P51955/Q9HC98/P06748/Q13415/P12004/P01127/P09619/Q99623/Q8NEB9/Q13526/P53350/Q9H4B4/P29590/P30153/P17612/P10644/P31323/Q02156/P60900/O14818/P28072/O00231/P60484/P29350/O95997/P06400/Q09028/Q08999/P62877/P18754/P61586/Q13546/Q8N122/P31947/Q8N474/Q96ST3/P63208/Q9UQE7/P48436/Q9NYA1/P21675/Q14186/Q14188/P01135/P01137/Q92547/P04637/O15350/P07437/Q9NUQ3/O00762/P51668/P30291/O14980/P62258/P61981	153
GO:0010720	positive regulation of cell development	116/930	332/5662	1.53079359416953e-17	5.30491564252852e-16	2.2605433613257e-16	P00519/P42684/Q9UM73/Q9UJX6/P84077/Q9NRY4/P52565/P18846/O14965/Q92934/P10415/P23560/P12643/P12644/P18075/Q13873/Q14012/Q8IU85/Q13554/P60953/Q70SY1/P46108/P46109/P35222/P49238/P48061/P61073/Q5VWQ8/Q14185/O14640/O14641/Q92997/Q01094/P05305/Q04637/Q09472/P29320/P54764/P29323/P41161/Q15910/Q9NP95/P11362/Q06787/P02751/P55317/P06241/Q9UP38/Q9ULV1/P10070/P10071/Q13547/Q92769/Q14469/P14210/Q16665/P01579/P05019/P01584/P05113/P05231/P40189/Q13418/P26006/P23229/P10721/P15018/Q9UBY5/P01374/P29376/P07948/Q02750/Q16659/Q7KZI7/Q06413/P42345/P16333/Q15788/Q96PU5/Q16236/P46531/Q16620/P49757/Q13153/Q13526/Q9UIW2/P37231/P41743/P49768/P60484/Q14289/Q13882/P63000/P62834/Q13905/P10276/Q04206/P07949/P61586/Q9Y6N7/Q13591/Q96ST3/P12757/Q99835/O14508/O60271/P11831/Q15831/P15923/P15884/P01137/P01375/O15350/P15692/P49767/P56704	116
GO:0043009	chordate embryonic development	119/930	347/5662	2.93964817128301e-17	9.8335314174099e-16	4.19028796345166e-16	P00519/Q04771/P36896/P37023/P35318/P31749/O14727/P10275/Q9NRY4/P27540/Q13315/Q07817/O43521/P12643/P12644/P18075/P36894/Q13873/P38398/P51587/P17655/P42574/Q14790/O00622/P14635/P49918/P17676/Q99966/P04141/P35222/O00548/O14640/O14641/Q92997/P05305/P00533/Q09472/P29317/P55075/P31371/P11362/P21802/P55317/Q9UP38/Q14332/Q13467/O60353/P23771/P10070/P10071/Q03113/Q14344/P62993/Q14469/Q16665/Q00613/P05019/P22301/P05556/P17275/Q92830/O95835/Q9UJU2/Q8NES3/P15018/O75581/Q02750/P28482/Q06413/O00587/P50281/Q15788/P51955/Q14978/P46531/P01127/P16234/O43175/P19174/Q9H488/O75626/P17612/P22694/P49768/P10276/P13631/Q06330/Q01974/Q13950/P19793/P31431/Q8N474/Q96ST3/P12755/P12757/Q15796/P84022/Q13485/Q99835/O95863/O14543/P48436/P11831/Q9UMX1/Q15750/Q9BZK7/P36402/P05549/P01137/P61812/P10600/P36897/P37173/P04637/Q9Y4K3/Q13263/P50552/P15692/P56704	119
GO:0006979	response to oxidative stress	107/930	298/5662	3.40124855693899e-17	1.12217906155994e-15	4.78185629850831e-16	P00519/Q13443/P31749/P04083/P05067/P15514/P27540/P18848/P30530/Q92934/P10415/P18075/Q06187/Q96RR4/P17655/P42574/P04040/P20248/P32248/P06493/P24941/O15111/P46108/P35222/P99999/P53355/P05305/P00533/P14921/P41161/Q15910/Q969H0/P16591/P55075/P01100/Q12778/O43524/P06241/Q9UP38/P09471/Q92769/Q9UBN7/P14210/Q16665/P09601/Q00613/P04792/P22301/P05231/O60674/P05412/O43474/Q99683/P28482/O15264/P27361/Q13164/P45983/P45984/Q00987/P08581/P50281/P08253/P14780/P05164/P14598/Q16236/P15559/P09874/P12004/Q9GZP0/P16234/P09619/Q15118/Q9H4B4/P29590/Q06830/P30048/Q13131/P54646/Q05655/P04156/P49768/P35354/Q14289/P49023/Q04206/P62745/Q13546/Q9Y572/P18827/Q96ST3/Q96EB6/P37840/P04179/P08047/Q9NYA1/P12931/Q9BYN0/P42224/P42226/Q9Y6E0/O00206/P01375/P04637/Q12933/P10599	107
GO:0120039	plasma membrane bounded cell projection morphogenesis	135/930	417/5662	4.34864113180484e-17	1.4035506488472e-15	5.9808436464103e-16	P00519/P60709/Q08828/Q9UJX6/P05067/Q9NRY4/P52565/O14965/P10415/P23560/P18075/O00238/Q13873/Q9UQM7/Q13554/P16070/P60953/P19022/Q00535/P16220/P07333/P35222/Q14247/P48061/P61073/Q5VWQ8/Q08345/Q99704/O14640/O14641/Q92997/P20827/P98172/P00533/P21709/P29317/P29320/P54764/P54756/Q9UF33/Q15375/P54762/P29323/P54753/P04626/P50549/P15311/Q92913/P55075/P21802/Q06787/P02751/Q8WU20/P06241/Q9ULV1/Q13480/Q9UQC2/P23771/P56159/P10070/P10071/Q13322/P62993/P49841/Q9UBN7/P07900/P08238/Q13418/Q9Y4H2/P56199/P13612/P05556/P25391/Q9UBY5/Q02750/O95819/P28482/P27361/Q13164/Q7KZI7/Q02078/Q96PU5/Q8N5V2/P46531/Q16620/P49757/Q13153/P42336/P42338/O00329/P27986/P19174/Q9UIW2/Q08209/P16298/P17252/Q04759/Q05513/P49768/P60484/Q05397/Q06124/P63000/P15153/P10114/O43251/P07949/P61586/Q9Y6N7/O75582/P34925/P06703/P34741/Q13591/P29353/Q92529/Q8IUQ4/Q96ST3/P12757/Q13485/Q99835/Q13596/Q07889/P10451/P12931/P11831/Q15831/Q9Y6E0/P16949/P0CG47/P50552/P15692/P30291/P56704/Q04917	135
GO:0032386	regulation of intracellular transport	90/930	233/5662	7.15558520273665e-17	2.20951627702452e-15	9.41524368781138e-16	P31751/P07355/P84077/Q07960/Q92934/Q99728/P10415/P12644/Q14012/Q14790/P12830/Q00535/Q01094/P04626/P15311/Q969H0/P30273/P16591/P09769/P06241/Q13467/Q9UQC2/P10071/P49840/P49841/O15379/P09601/P01112/P01579/P35225/P01584/P24394/P11215/P05107/P07948/Q02750/P36507/P28482/Q16539/Q8TD08/P27361/P45983/Q7Z434/Q00987/P26038/Q14978/P01160/P49790/P35658/Q13153/P27986/O00459/Q9H4B4/P35813/P48454/P63098/Q13131/P17612/Q05655/P04156/P49768/P35354/Q06124/P15153/P62826/P46060/P31947/P84022/Q99835/P23497/P12931/P36956/Q9UMX1/P43405/Q9NQB0/Q14186/Q14188/P01137/P04637/Q9H3D4/O15350/Q13263/P10599/O14980/P31946/P62258/P61981/Q04917/P27348/P63104	90
GO:0050865	regulation of cell activation	124/930	372/5662	7.66792274178679e-17	2.35263591383356e-15	1.00251085125607e-15	P00519/P35869/P31749/P04083/Q13315/P30530/Q92934/P10415/P12644/Q06187/Q16566/P42574/Q03135/P13500/P29279/P32248/P06729/P07766/P01730/P25942/P60953/P38936/P17676/P41240/P16410/P35222/P27487/P98172/P04626/P55085/Q13158/P30273/P16591/P09769/Q9BZS1/P06241/Q9UQC2/P23771/P10070/P10071/P62993/P06396/Q14469/P13747/P09601/P01579/P05019/P22301/P29459/P29460/P42701/P35225/Q14116/P01584/P01589/P05112/P24394/P05113/P05231/P40189/Q92835/Q9Y4H2/P11215/P05107/O60674/P52333/Q92830/P26718/O43561/P06239/P17931/P07948/Q06413/P50281/P16333/Q13469/P01160/Q9NWQ8/Q13153/Q13177/P01127/P16234/P09619/P42336/P27986/Q16512/O75626/P10644/P17252/Q05655/Q04759/Q05513/P04156/P25105/Q06124/P17706/P29350/P63000/P15153/P10276/P61586/Q9Y572/Q15418/P31431/Q8N474/O15105/P37840/O15524/O75159/Q07889/Q9NYA1/P12931/P42226/P43405/P01137/P37173/Q8IUC6/O00206/Q9Y4K3/Q06418/P15498/Q9UKW4/P56704/P07947	124
GO:1903706	regulation of hemopoiesis	112/930	322/5662	8.70827471737813e-17	2.65492147554497e-15	1.13132149892654e-15	P00519/P36896/P04083/P27540/P30530/P61769/Q92934/P12644/Q06187/Q16566/Q14790/P32246/P06729/P01730/Q00534/P17676/P16220/Q92793/P04141/P16410/P35222/O00548/P19525/Q09472/P04626/P14921/Q13158/P35555/Q969H0/P01100/O43524/Q9BZS1/P23771/P10070/P10071/P84243/Q13547/Q14469/Q16665/P01579/P29459/P29460/P42701/Q16552/Q14116/P01589/P05112/P24394/P05113/Q92835/Q96J02/P08514/P78504/P52333/P05412/Q92830/Q92831/Q9UJU2/P17931/P15018/P07948/Q16539/Q06413/O75030/P50281/P42345/P01106/Q13469/Q16236/P25963/P46531/Q9Y6X2/P27986/P11309/O75626/P17252/P05771/Q04759/Q05513/P60900/O14818/P28072/O00231/Q14289/P17706/P29350/P10276/P13631/P06400/O43251/P61586/Q13546/Q01974/Q9P0U3/Q8N474/Q96ST3/O15105/O15524/O75159/Q07889/P42224/P40763/P51692/P43405/P15923/P01137/P37173/O00206/P01375/O15350/Q9Y4K3/P46937	112
GO:0051962	positive regulation of nervous system development	109/930	310/5662	9.6829045100036e-17	2.93349377513757e-15	1.2500273945387e-15	P42684/Q9UM73/Q9UJX6/P84077/Q9NRY4/P52565/P18846/P10415/P23560/P12643/P12644/P18075/Q13873/Q14012/Q8IU85/Q13554/Q12834/Q70SY1/P46109/P35222/P49238/P48061/P61073/Q5VWQ8/O14640/O14641/Q92997/Q01094/P01133/Q04637/Q09472/P29320/P54764/P54762/P29323/P54753/P41161/Q15910/Q9NP95/P11362/Q06787/P02751/P55317/P06241/Q9UP38/Q9ULV1/P10070/P10071/Q13547/Q92769/Q14469/P14210/Q16665/P01579/P01584/P05231/P40189/Q13418/P26006/P23229/P10721/P15018/Q9UBY5/P01374/P29376/P07948/Q02750/Q16659/Q7KZI7/Q06413/P42345/P16333/Q15788/Q96PU5/Q16236/P46531/Q16620/P49757/Q13153/Q9UIW2/P37231/P41743/P49768/P60484/Q14289/Q13882/P62834/Q13905/P10276/Q04206/P07949/P61586/Q9Y6N7/Q13591/Q96ST3/P12757/Q99835/O14508/O60271/P11831/Q15831/P15923/P15884/P01137/P01375/O15350/P15692/P49767/P56704	109
GO:0006954	inflammatory response	147/930	474/5662	1.04795948248191e-16	3.15501301694709e-15	1.34442170449982e-15	Q04771/Q08828/P51828/P35318/P31749/P04083/P05067/Q13315/P30530/P12643/O00238/Q06187/Q8IU85/Q16566/P13500/P32246/P51677/P51679/P51681/P51684/P32248/P25942/P16070/P17676/O15111/P33076/P10909/P07333/P09341/P19876/P42830/P25025/P49682/P61073/O00574/Q5VWQ8/P00533/P29317/P03372/P14921/P25116/P55085/P30273/P02751/P01100/Q9BZS1/P23771/P56524/Q9UQL6/Q9UKV0/P14210/Q16665/P13747/P09601/P05362/P01579/P15260/P05019/O14920/Q9Y6K9/P22301/P29460/P35225/Q16552/Q14116/P01584/P14778/P18510/P01589/P05112/P24394/P05113/P05231/P40189/Q14653/Q96J02/P17301/P11215/P05107/P18564/O60674/P05412/P10721/O43474/O43561/P06858/P01374/P07948/O15264/Q16539/Q13164/P49137/Q8NEM0/P14780/Q12968/Q16236/P19838/P25963/Q13287/P35228/P46531/P01160/Q53EL6/O15534/O00329/P48736/Q07869/P37231/Q05655/Q04759/Q05513/P49768/P60900/P25105/P35354/P17706/P63000/P06400/Q06330/Q04206/O75676/O75582/P0DJI8/P18827/P05121/Q15797/P84022/Q99835/P37840/O14543/O75159/Q9NYA1/P10451/P40763/P43405/P21731/Q02763/P01137/Q8IUC6/O00206/P62328/P01375/Q9Y6Q6/P19438/Q06418/P46094/Q15942	147
GO:0030855	epithelial cell differentiation	116/930	340/5662	1.21835793931292e-16	3.64523614513685e-15	1.55331675819561e-15	P00519/Q04771/P37023/Q13443/P31749/P31751/P04083/P07355/P10275/P29374/Q92934/P12643/P12644/P18075/Q13873/P07384/P42574/P55212/Q03135/P24385/P60953/P19022/P06493/Q00534/P38936/P46527/P49918/P17676/Q99966/P16220/P35222/P61073/O00548/Q16254/P17813/P29317/Q15303/P03372/Q15910/P15311/P55085/P55075/P11362/P21802/P55317/Q8WU20/Q9UP38/Q14332/Q9UM11/P23771/P49840/P49841/Q13547/Q92769/Q14469/Q16665/P41235/P05362/P01579/O14920/P35225/P01584/P17301/P78504/P05412/P35968/O43474/P25391/O95835/Q9UJU2/P17931/P15018/Q02750/Q06413/P08581/P14780/P26038/Q9Y6Q9/P35240/P46531/Q02297/P12004/P01127/P37231/O75626/P51817/Q13882/P62834/P61224/Q13905/P10276/P13631/Q06330/P61586/P19793/P18827/P05121/P31947/P12757/O14745/P84022/Q13485/Q99835/P48436/P42224/Q12962/P01137/O43294/P10827/P01375/P19438/Q9H3D4/P11473/P15692/Q9GZV5/P46937	116
GO:0001503	ossification	94/930	253/5662	2.7319554707093e-16	7.7410761778863e-15	3.29864592438585e-15	Q04771/P07550/P31749/P15514/Q9BXN1/P10415/P12643/P12644/P18075/P36894/O00238/Q13873/P04040/O00622/P29279/P32246/Q00534/P17676/Q99966/P08123/Q96BA8/P35222/Q16832/P17844/P00533/P29317/O76093/Q9GZV9/P31371/P21802/P22607/P09769/Q9UP38/P10070/P10071/P51654/O60565/P84243/P56524/Q8WUI4/P14210/Q16665/P05019/P17936/P05231/P40189/Q13418/P78504/P17275/P17535/Q9UJU2/P28482/Q16539/P27361/Q06413/Q14814/P45452/P50281/P08253/P46531/P17612/P35354/Q05397/Q14289/Q06330/P61586/Q01974/P62070/Q13950/Q8N474/P12755/Q15797/P84022/Q99717/O43541/Q99835/O95863/P48436/P10451/Q9UMX1/Q02763/P05549/P01137/P61812/P10600/P10827/P24821/P01375/Q9Y6Q6/Q9H3D4/Q9Y4K3/Q9NUQ3/P56704/Q9GZV5	94
GO:0010563	negative regulation of phosphorus metabolic process	118/930	356/5662	7.73041276103887e-16	2.04601089395188e-14	8.71851063275061e-15	P00519/P31749/P25054/P49407/P18847/P12644/P18075/P0DP25/P0DP23/P42574/Q03135/P22681/Q13191/P14635/P38936/P46527/P49918/P42771/Q8N726/P46109/P41240/Q9GZU7/Q5VWQ8/P31689/O14640/P20827/Q04637/P17813/P21709/P29323/P15311/P55085/Q08050/Q12778/P24522/P50148/O60565/P49840/P49841/O15379/P56524/P14210/P04792/P01579/P08069/P17936/O14920/P01584/Q13418/Q9Y4H2/Q96J02/P05412/Q92831/O43474/O95835/P17931/P15018/O75581/P07948/P42345/P01106/P16333/O75376/P35240/P06748/Q13177/P09874/Q53EL6/P01127/O15534/O00459/Q13526/Q16512/P53350/Q07869/Q12972/P67775/P30153/Q14738/P30048/P10644/P31323/Q05655/Q05513/P04156/P49768/P60484/Q13882/P17706/P29350/Q12913/Q13905/P06400/P61586/Q8N122/P31947/Q8N474/Q96EB6/O14745/Q13485/O43541/O15105/P17405/P37840/O15524/O14543/Q8WXH5/O75159/P40763/Q9Y3F4/P01137/P61812/O00206/P01375/Q9GZV5/P31946/P62258/P61981	118
GO:0042542	response to hydrogen peroxide	53/930	107/5662	1.11661795187893e-15	2.83092035484252e-14	1.20631856297169e-14	P00519/Q13443/P04083/P15514/P30530/Q92934/P10415/P17655/P42574/P04040/P06493/P46108/P14921/Q15910/Q12778/O43524/P06241/P09471/Q92769/Q9UBN7/P14210/P09601/Q00613/P22301/P05231/P05412/O43474/Q99683/O15264/Q13164/Q00987/P08581/Q16236/P15559/P12004/Q9GZP0/P09619/P30048/Q13131/Q05655/Q14289/Q04206/P62745/Q13546/Q9Y572/P18827/Q96EB6/Q9NYA1/P12931/P42224/P42226/Q9Y6E0/P10599	53
GO:0070482	response to oxygen levels	100/930	283/5662	1.41742137515185e-15	3.57472186602433e-14	1.52326904466581e-14	P37023/P78536/P35318/P31749/O14727/P27540/P18848/Q13315/Q92934/P10415/P12643/P18075/P17655/Q5EG05/P42574/P04040/Q03135/P22681/P29279/P20248/P14635/P11802/P38936/P46527/P16220/Q92793/P48061/P61073/P27487/Q01094/P05305/P18146/Q13541/P06733/Q09472/P14921/P25445/Q12778/O43524/P62873/Q92769/Q16665/P09601/Q00613/P14625/P05362/P17301/P01374/Q00987/O15151/P50281/P08253/P42345/P01106/Q16236/P29475/P35228/P46531/P01160/Q13153/P09619/Q15118/Q99623/Q13526/P00750/Q9H4B4/P29590/Q07869/P37231/Q13131/Q02156/P60900/O14818/P28072/O00231/P60484/P35354/Q14289/P04049/Q06330/P62877/P61586/Q8N474/Q96EB6/P84022/Q13485/P12931/P11831/Q9UNE7/Q02763/P01137/P61812/P10600/P37173/P04637/P0CG47/P22415/P15692/P49767/P40337	100
GO:0031344	regulation of cell projection organization	125/930	389/5662	1.46695999889337e-15	3.68038870555696e-14	1.5682960514485e-14	P00519/P42684/P31749/Q9UM73/Q9UJX6/P25054/P84077/P62330/Q9NRY4/P52565/Q9ULH1/P18846/P61769/P23560/P18075/Q13873/Q14012/Q8IU85/Q13554/Q03135/P32248/P16070/Q12834/P60953/P19022/Q00535/Q70SY1/P46108/P46109/Q14247/P48061/P61073/Q5VWQ8/O14640/O14641/Q92997/P20827/Q09472/P29317/P29320/P54764/Q15375/P29323/P54753/Q15910/P15311/P55085/P16591/Q92913/P11362/Q02790/Q06787/P02751/P06241/Q9UP38/Q9ULV1/P23771/Q99684/P49840/P49841/Q92769/P56524/P14210/P01112/P05362/Q13418/P17301/P26006/P23229/Q92830/P10721/O43474/Q9UBY5/P29376/P07948/Q02750/O95819/Q8TD08/Q16659/Q7KZI7/Q00987/Q06413/P42345/P16333/Q96PU5/Q16236/Q8N5V2/Q16620/Q13153/Q13393/Q9UIW2/Q08209/Q05655/P41743/P04156/P49768/P60484/Q05397/Q14289/Q13882/P63000/P15153/P62834/P10114/Q13905/P07949/P61586/P17081/Q9Y6N7/P34925/P34741/Q13591/Q8N474/Q96ST3/P12757/P10451/P12931/P11831/Q15831/Q9Y6E0/P10600/P36897/P15692/P56704/Q04917	125
GO:0007160	cell-matrix adhesion	65/930	149/5662	1.81866150799671e-15	4.46963902245926e-14	1.90461328710719e-14	P00519/P37023/Q13443/P10415/O43521/P29279/P32248/P07766/P16070/Q00535/Q00534/P42771/Q8N726/P35222/Q14247/O43293/Q08345/Q16832/P21709/P29320/P02751/P49841/Q13418/P56199/O75578/P17301/P08514/P26006/P13612/P23229/Q13683/P53708/P06756/P05556/P05107/P05106/P16144/P18084/P18564/P26010/P78504/P35968/O95819/P50281/P35240/P42338/P27986/Q05513/P60484/Q05397/Q14289/Q12913/P63000/P20936/P61586/P31431/P05121/Q8N474/Q86WV1/P84022/P12931/P11831/Q02763/P15692/Q15942	65
